,franchise_href,franchise_name,description,franchise_category,franchise_type,costs,phone_number,email_address,year_established,company_name,company_address,country,currency,license_duration_in_years,net_profits_per_month,return_of_investments,royalty_fees_per_month,labels,,19,Education,Transportation,Automotive,Cleaning Services,Tour & Travel,Food & Beverage,Jasa Logistics,Hobby & Entertainment,Logistics,Beauty & Healthy,Teknologi,Cleaninf Servces,Retail & Minimarket,Advertising,Fashion,Finance,Food & Beverage Shop,Health & Beauty,Technology
851,https://pilar.asia/product/kaffriedchickenjabar3,KAF Fried Chicken Jabar 3,KAF berawal dari roda pinggir jalan dan sampe sekarang untuk roda sendiri semakin berkembang dan kami membuat product dengan konsep yang yg berkelas dengan mengikuti zaman dengan harga yang ekonomis kualitas terbaik,Food & Beverage,Kemitraan,15000000.0,08112772525,,2014.0,,Jl.Rancabungur Rt.003 Rw.007 Des.Bungursari Kec.Bungursari Tasikmalaya,Indonesia,,,4250000.0,,0,367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
852,https://pilar.asia/product/kampungburgerfranchiseburger,Kampung Burger  Burger,"Kampung burger bertujuan menciptakan sensasi baru di dunia kuliner Indonesia khususnya burger, diawali dari penggunaan daging premium serta bahan baku yang berkualitas lainnya sehingga menciptakan rasa burger yang spesial serta mudah diterima di lidah orang Indonesia dan memiliki harga yang cocok untuk semua kalangan masyarakat Indonesia",Food & Beverage,Waralaba,12900000.0,0895327419666,makanburgerkampung@gmail.com,2019.0,PT Kuliner Sukses Inovatif,Jl. Bandengan Utara Raya No.14 k RT.1/RW.10 Pekojan Kec. Tambora Kota Jakarta Barat Daerah Khusus Ibukota Jakarta 11240,Indonesia,,0.0,5400000.0,,0,382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
853,https://pilar.asia/product/karismabaharifranchiserumahmakan,Karisma Bahari  Rumah Makan,"Cerita di mulai pada tahun 1996. Sayudi sebagai pemilik Warteg Kharisma Bahari dan Warteg Kharisma Bahari Group mulai membangun warteg pertama di jakarta selatan dengan nama MM (modal mertua). Nama itu muncul karena ia membuka warteg dengan modal pinjaman mertuanya. Mertua Yudi meminjamkan sertifikat rumah untuk jaminan mengambil pinjaman di bank. Awalnya, wartegnya hanya berdiri di bangunan semi permanen yang dibuat oleh pemerintah daerah pada waktu itu. Setelah punya modal, ia kemudian menyewa tempat lalu membuka wartegnya.",Food & Beverage,Waralaba,121300000.0,087889530004,Groupwkb@gmail.com,1996.0,Warteg Kharisma Bahari Group,"Jl. KH. Noer Ali No.2, Rt.001/Rw.016, Jakasampurna, Kec. Bekasi Barat",,,0.0,10900000.0,,0,166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
854,https://pilar.asia/product/kbunfranchisekoreanburger,KBun  Korean Burger,"KBun yang diartikan sebagai Korean Bun dengan konsep simplicity, authentic, dan fl exible yang didirikan pada 2020.",Food & Beverage,Waralaba,100000000.0,081510057718,,2020.0,PT. Kaunia Bersama Untuk Nusantara,"1. Kelapa Gading , Jl. Raya Kelapa Kopyor BC2 No.3 2. Gading Serpong, Jl. Goldfinsh Utara No.71, Cihuni 3. Mall Of Indonesia , Ground Floor, Lobby 7 4. Medan, Merdeka Walk, Lapangan Merdeka 5. Bali, Jl. Merdeka, Renon No.5 Denpasar 6. Alam Sutera, Jl. Alam Sutera Boulevard Broadway, Flavor Bliss 7. Bandung, Jl.Ciliwung No.1, Bandung",Indonesia,,0.0,17000000.0,,0,368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
855,https://pilar.asia/product/kebabranger,Kebab Ranger,"Kebab Ranger merupakan produk cemilan yang sangat di minati di Indonesia, dengan berbagai pilihan menu yang bervariatif dan terbuat dari bahan baku pilihan terbaik menjadikan produk ini selalu ramai dikunjungi pembeli",Food & Beverage,Waralaba,14500000.0,0811112100,kebabrangers@gmail.com,2020.0,Kebab Rangers ,"Jl. Masjid Cidodol No. 1D, RT 7 RW 13, Grogol Selatan, Kec. Kebayoran Lama, Jakarta",,,48.0,4525000.0,,0,388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
856,https://pilar.asia/product/kebuliapaya,Kebuli Apaya,"Kebuli Apaya berdiri Sejak 2021 yang menyajikan Makanan khas timur tengah yang dipadukan dengan rempahrempah Khas Indonesia. Dan sangat cocok dengan lidah orang Indonesia, sehingga Brand ini sangat di minati oleh Masyarakat Indonesia.",Food & Beverage,Kemitraan,39900000.0,081223312308,,2022.0,,Grand Galaxy City,,,36.0,5575000.0,,0,391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
857,https://pilar.asia/product/kedaiesjadoel,Kedai Es Jadoel,"Sejak zaman dulu Bisnis gerobak terus bertumbuh dan berkembang sangat pesat. Peluang bisnis ini sangat menjanjikan karena potensi yang besar dan tidak memerlukan modal banyak. Kini Kedai Es Jadoel hadir dengan membawa produk kultur Indonesia sejak dulu, yaitu Minuman Es Serut khas Indonesia yang diminati semua kalangan.",Food & Beverage,Kemitraan,48000000.0,0812 2222 8562 ,kedaiesjadoel@gmail.com,2021.0,CV Usaha Rakyat Indonesia,Ps. Paramoun Gading Serpong Ruko Blok F No. 7,Indonesia,,60.0,4133360.0,,0,647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
858,https://pilar.asia/product/kedjoracoffeekemitraankopi,Kedjora Coffee  Kopi,Bisnis kedai kopi ini disulap menjadi kekinian dengan menyasar kalangan muda,Food & Beverage,Waralaba,125000000.0,08176600086,kedjoracoffeeindonesia@gmail.com,2020.0,,Store :📍Cipete📍Tebet📍Yogyakarta,,,36.0,18500000.0,,0,131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
859,https://pilar.asia/product/kemitraantahugaringtagar,Tahu Garing (Tagar),"Tagar berdiri di Jakarta, Sejak tahun 2019. Menghasilkan produk tahu olahan yang dapat dinikmati segala Kalangan. Tidak hanya mengutamakan rasa, tapi juga kualitas.",Food & Beverage,Waralaba,20000000.0,0815 1108 8116,tahugaring_tagar@hotmail.com,2019.0,CV Tahu Garing TAGAR,"Jl. Buaran Raya No. 10, Duren Sawit, DKI Jakarta",Indonesia,,24.0,5380000.0,,0,691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
860,https://pilar.asia/product/kerasa,Kerasa,Kerasa Adalah Bisnis Waralaba Di Bawah Naungan PT. SAJIAN KAWULA MUDA yang Dapat Menjangkau Ke Seluruh Indonesia Dengan Bisnis Yang Menguntungkan.,Food & Beverage,Waralaba,19000000.0,081384832883,Sajiankawulamuda@gmail.com,2020.0,PT SAJIAN KAWULA MUDA,"Cabang Kami Saat Ini : 1. Jabodetabek 2. Semarang 3. Banjar Baru, Kalimantan Selatan",,,0.0,2860100.0,,0,398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
861,https://pilar.asia/product/kokaramenexpress,Koka Ramen Express,"Cikal bakal Koka Ramen Express berdiri sejak 2019 berlokasi di Jakarta Barat dan Depok. Berdasarkan hasil survey yang dilakukan oleh founder selama 10 tahun, ramen menjadi salah satu pilihan populer dan disukai semua kalangan.",Food & Beverage,Kemitraan,75000000.0,08111048356,,2019.0,,"Outlet Kami 1. Koka Ramen Express Binus Jl.Kyai H Syahdan No.105 Palmerah, Jakarta Barat 2. Outlet PHX Koka Ramen Express PHX Grogol Jl.Dr Susilo No.342 (Depan Terminal Grogol) Jakarta Barat 3. Outlet Depok Jl. Kemakmuran Raya No.38 Mekar Jaya, Kota Depok",,,36.0,14700000.0,,0,172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
862,https://pilar.asia/product/kopigembirafranchisekopi,Kopi Gembira  Kopi,Kopi Gembira adalah salah satu konsep minuman terbaru kolaborasi dari Nex Carlos beserta temantemannya,Food & Beverage,Waralaba,35000000.0,0819 3203 2101,kopigembira.id@gmail.com,2021.0,PT Gembira Bersama Grup,📍1. Greenlake City 📍2. Pasir Kaliki,Indonesia,,36.0,7620000.0,,0,404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
863,https://pilar.asia/product/kopiloh,Kopiloh,"Kopiloh merupakan Coffee Shop ""Kekinian"" yang berdiri sejak tahun Juni 2020 oleh Stevie Wiliardy selaku CEO/COFounder.",Food & Beverage,Kemitraan,135000000.0,0878 3813 0894,marketing@ilohholding.com,2021.0,,"ILoh Holding, Kios 9, Apartemen Gading Green Hill, Pengangsaan Dua, Jakarta Utara, 14240",,,12.0,9000000.0,,0,412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
864,https://pilar.asia/product/kopimanji,Kopi Manji,"Kopi Manji lahir Tahun 2019 menghadirkan kopi kekinian dengan harga yang terjangkau dengan mutu kopi yang terbaik. Sehingga dapat dinikmati oleh seluruh kalangan. Disamping itu, Kopi Manji menggunakan Biji kopi Asli Nusantara untuk mengenalkan kekayaan hasil kopi Indonesia hingga ke kelas Mancanegara Visi Kami : Menciptakan kopi kekinian dengan harga yang terjangkau dengan mutu kopi terbaik. Sehingga dapat dinikmati oleh seluruh kalangan Misi Kami : Mengenalkan kekayaan hasil kopi Indonesia yang terbaik ke masyarakat Indonesia dan bahkan ke Mancanegara",Food & Beverage,Kemitraan,80000000.0,081319999350,Kopimanji.james@gmail.com,2019.0,,1. Alam Sutera 2. Bali 3. Cakung 4. Cipinang 5. Gading Nias 6. Karang Anyar 7. Warakas 8. PIK 9. Depok 10. Kayu Manis 11. Keoran 12. Kode 13. Menceng 14. Pangkalan Asem 15. Pisangan 16. Poris 17. Sumba 18. Semarang 19. Harco Pasar Baru 20. Parung Panjang,,,36.0,9500000.0,,0,406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
865,https://pilar.asia/product/ksushi,K Sushi,"K Sushi berdiri sejak tahun 2015 dan memiliki banyak pelanggan setia di daerah surabaya khusunya di Pakuwon City dan Sekitarnya, bahkan menumenu andalan K Sushi juga menjadi pilihan tetap para pelanggan. dengan taste dan pengolahan yang sudah disesuaikan dengan lidah orang indonesia dengan harga yang terjangkau.",Food & Beverage,Kemitraan,120000000.0,082135553222,triosakurabersemi@gmail.com,2015.0,,"K Sushi Japanese Fusion Cuisine Jl. Raya Mulyosari No. 173, Kalisari, Mulyorejo, Surabaya Jawa Timur",Indonesia,,36.0,14860000.0,,0,366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
866,https://pilar.asia/product/kumahottodogu,Kuma Hottodogu,"Berawal dari Kuma Cheese toast kami mengambangkan produk menjadi berbagai rasa dan dengan meningkatkan ragam Citra rasa, serta mengikuti perkemangan tren masyarakat Indonesia saat ini maka pada tahun ini, kami mengembangkan roti dengan tidak hanya variasi keju, namun kamu membuat variasi laindengan rasa berbeda dan Cita rasa Indonesia dan disesuaikan dengan Cita rasa lidah masyarakat Indonesia Perkenalkan Sebuah inovasi baru dari KUMA : Hottodogu dengan 2 menu andalan kami yang dapat membuat lidah penikmatnya ketagihan",Food & Beverage,Waralaba,50000000.0,,,,,,,,36.0,7200000.0,,0,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
867,https://pilar.asia/product/kungfukebabfranchisekebab,Kungfu Kebab  Kebab,"Kungfu Kebab adalah ""Food Chain"" yang menjual kebab dan snack lainnya yang mengutamakan rasa yang lezat dan bahanbahan kualitas terbaik",Food & Beverage,Kemitraan,65000000.0,087777600248,halo@kungfukebab.id,2014.0,,"Jl. Raya Serpong No.62, Pakulonan, Kec. Serpong Utara, Kota Tangerang Selatan",,,0.0,17220000.0,,0,416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
868,https://pilar.asia/product/ladybeefranchisetaiyaki,Lady Bee  Taiyaki,"Taiyaki pertama kali di jual di Jepang pada tahun 1909. Pada dasarnya adalah bentuk ulang dari imagawayaki, camilan populer yang dibuat dengan membungkus kacang merah pada adonan tepung",Food & Beverage,Waralaba,129000000.0,0877 7730 5666,info.tahooe@gmail.com,2017.0,PT. Tahooe Pranata Indonesia,Jl. Hayam Wuruk No. 31 Kota Jambi,,,0.0,10000780.0,,0,699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,https://pilar.asia/product/laundrylady,Laundry Lady,Hadir untuk menjawab kebutuhan Masyarakat yang bergerak cepat efektif dan efisien. Dengan menyediakan jasa laundry yang lengkap untuk memenuhi kebutuhan tiap tiap orang yang berbeda. Laundry Kiloan sebagai jasa utama dengan harga terjangkau tanpa menurunkan standar kualitas Kami. Kami memberikan pelayanan satu mesin cuci untuk satu customer.,Cleaning Services,Waralaba,88000000.0,,info@thelaundrylady.com.au,2017.0,,,Australia,,60.0,5390000.0,,0,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,https://pilar.asia/product/laundryshopidkemitraanbinatulaundry,Laundryshop.id  Binatu Laundry,"LAUNDRYSHOP.ID, merupakan distributor resmi Brand Speed Queen Commercial Laundry From USA dan Foggia, dengan penyedia paket usaha dan franchise laundry dengan berbagai peralatan untuk laundry kiloan maupun koin yang profesional dan berkualitas.",Cleaning Services,Waralaba,170000000.0,082319790519,hallo@laundryshop.id,,,"Ruko Bolsena Blok B33, Gading, Kec. Serpong, Kabupaten Tangerang, Banten 15820",,,0.0,0.0,,0,417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,https://pilar.asia/product/lihaibetulfranchiseminuman,Lihai Betul ,"Lihai Betul Franchise Minuman adalah waralaba minuman yang menawarkan berbagai pilihan minuman segar dan inovatif. Dengan konsep yang kreatif, waralaba ini memberikan pengalaman minum yang menyegarkan dan memikat pelanggan.",Food & Beverage,Kemitraan,13000000.0,0822 1551 0077,lihaibetul86@gmail.com,2019.0,CV.MITRA KULINER SEJAHTERA,"📍Solo,samarinda,tangerang",,,0.0,0.0,,0,450,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
872,https://pilar.asia/product/lingocoffee,Lingo Coffee,"Lingo Coffee adalah brand local Medan Indonesia yang pada mulanya sebagai produsen kopi sangrai dalam kemasan, berdiri sejak 2017 dengan mendistribusikan biji dan bubuk kopi sangrai ke cafe dan restoran serta supermarket dan minimarket",Food & Beverage,Waralaba,25000000.0,(061) 88741674,info@lingocoffee.id,2017.0,,Medan,,,0.0,2190000.0,,0,451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
873,https://pilar.asia/product/makbuntet,Mak Buntet,"Mak Buntet adalah waralaba dengan fokus pada kuliner tradisional Indonesia, khususnya dalam penyajian nasi bungkus. Dengan variasi menu yang beragam, Mak Buntet menawarkan pengalaman kuliner yang otentik dan lezat.",Food & Beverage,Waralaba,15000000.0,08113310022,,2021.0,,"Pakuwon Trade Center. Jl. Raya Lontar No. 2, Surabaya",,,0.0,5825600.0,,0,459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
874,https://pilar.asia/product/margaban,Kedai Margaban,"Martabak Kentang PERTAMA dan pelopor NO #1  di Indonesia sejak2018 yang 𝚁𝙰𝚂𝙰𝙽𝚈𝙰 𝚂𝙴𝙶𝙴𝙳𝙴 𝙶𝙰𝙱𝙰𝙽 kami menyajikan Martabak & TerangBulan Premium, dengan Citarasa dan Cirikhas yang berbeda tapi tetap harga Ekonomis",Food & Beverage,Kemitraan,35000000.0,081808388882,,2018.0,PT Margaban Food Asia,"Denpasar, Bali, Indonesia",Indonesia,,12.0,4000000.0,,0,462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
875,https://pilar.asia/product/martabakcihampelas,Martabak Cihampelas,"Bervisi dan misi yang dimulai pada 3 2016 untuk menjadikan martabak sebagai makanan pokok dan khas dari Indonesia, bermodal racikan yang sudah di uji selama puluhan tahun yang telah diperbaharui dan dimodernkan. Kami melakukan berbagai inovasi untuk dapat membuat Martabak Kekinian yaitu Martabak Cihampelas",Food & Beverage,Waralaba,50000000.0,082133003376,,2016.0,,"Jl. Cihampelas No.232 ( Depan SMAN 2 Bandung), Bandung",,,36.0,12900000.0,,0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
876,https://pilar.asia/product/martabaklaopan,Martabak Laopan,"Martabak Laopan adalah waralaba yang menghadirkan martabak dengan variasi rasa dan topping yang beragam. Dengan sentuhan kreatif, waralaba ini menawarkan pengalaman menikmati martabak yang lezat dan menggugah selera.",Food & Beverage,Kemitraan,50000000.0,,,,,📍Pemuda 7 (SMD) 📍Jl. P Suryanata 📍Jl.jend Sudirman(BPP) 📍Gentan (solo),,,0.0,0.0,,0,463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
877,https://pilar.asia/product/martabakstudio,Martabak Studio,"Martabak Studio menawarkan konsep waralaba martabak dengan suasana studio yang modern. Dengan menu beragam dan variasi rasa, waralaba ini menyajikan pengalaman makan yang menyenangkan dan inovatif.",Food & Beverage,Kemitraan,35000000.0,,,,,,,,0.0,0.0,,0,464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
878,https://pilar.asia/product/martabakyusri,Martabak Yusri,"Martabak yusri didirikan bulan 7 tahun 2018 di tangerang oleh bayu rahman hasibuan, khusus menjual martabak manis kekinian yang terjangkau dengan harga mulai 5,000 sampai 15,000. dengan visi misi menjadi usaha waralaba yang terkemuka namun terjangkau semua kalangan khususnya menengah kebawah.",Food & Beverage,Waralaba,35000000.0,,,,,"Raya Kresek, Renged, Kec. Kresek, Kabupaten Tangerang, Banten 42196",,,0.0,6780000.0,,0,466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
879,https://pilar.asia/product/meatlovers,Meatlovers,Meatlovers adalah restoran All U Can Eat termurah dengan kualitas daging premium,Food & Beverage,Kemitraan,500000000.0,,,,,"1. Kota Semarang, Cabang Siliwangi 2. Kota Semarang, Cabang Tembalang 3. Kota Semarang, Cabang Majapahit 4. Kota Solo, Cabang Hasanudin 5. Kabupaten Semarang, Cabang Urangan 6. Kota Magelang, Cabang Magelang 7. Kota Yogyakarta, Cabang Nogolaten 8. Kota Yogyakarta, Cabang Kaliurang",,,0.0,0.0,,0,469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
880,https://pilar.asia/product/midas,Midas,"Sejak tahun 1956, Midas telah tumbuh dari sebuah bengkel dengan satu konsep inovatif menjadi pemimpin global di industri otomotif, dengan lebih dari 2.100 lokasi di 13 negara. Mewarisi semangat inovasi dan dedikasi untuk kualitas, Midas membangun warisan sebagai pakar perawatan mobil dengan merek yang dikenal di seluruh dunia. Saat ini, dengan peluang waralaba yang menarik, Midas mengundang pengusaha berdedikasi untuk bergabung dalam perjalanan legendarisnya, menawarkan pelatihan kelas dunia, dukungan pemasaran yang tak tertandingi, dan kesempatan untuk membangun suatu legasi sendiri.",Automotive,Kemitraan,30000000000.0,,,,,10 Anson Road,,,120.0,1200000000000.0,,0,645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,https://pilar.asia/product/mielaji,Mie Laji,"Mie Laji merupakan sebuah konsep kedai mie ayam yang menjadikan mie pedas sebagai signature dish, dengan level dan topping yang dapat dipilih sendiri sesuai dengan keinginan konsumen.",Food & Beverage,Kemitraan,35000000.0,,,,,"Apartemen Sky Terrace Lagoon Kondo,  Soho A Jl. Tanah Lot Raya, Daan Mogot, Jakarta Barat",,,60.0,2450000.0,,0,526,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
882,https://pilar.asia/product/miepedassosu,Mie Pedas Sosu,"Mie Pedas Sosu Berdiri sejak 2022 berlokasi di Bekasi, menjadi salah satu pilihan mie pedas yang populer dan disukai semua kalangan.",Food & Beverage,Waralaba,35000000.0,,,,,"Jalan Raya Jombang No. 54, Kec:pondok Aren No.06, RT.02, Pd. Kacang Tim., Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15226",,,,5200000.0,,0,527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
883,https://pilar.asia/product/minqu,Minqu,"Minqu hadir karena minta kami untuk membuat produk terjangkau dengan kualitas rasa premium dan authentic. Minqu adalah brand minuman dengan berbagai kategori produk seperti boba, kopi(manual brew), milk, tea & squash. menggunakan bahan baku yang premium di kelasnya, untuk mendaptkan target pembeli RO (Repeat Order) yang cukup menjanjikan karena kami melakukan development produk sebelum launching dan mencoba mengkuti trend",Food & Beverage,Waralaba,16500000.0,,,,,1. Minqu Cepu Blora 2. Minqu Medan 3. Minqu Klender 4. Minqu Jelambar 5. Minqu Tulungagung 6. Minqu Cikarang 7. Minqu Jelambar Baru 8. Minqu Tomang,,,36.0,3950000.0,,0,529,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
884,https://pilar.asia/product/mocinindonesia,Mocin Indonesia,"Tangis Kentang Sosis dan Mozarella adalah jajanan kekinian khas dari korea selatan (tokkebi) yang dipadukan dengan bumbu serta cita rasa Indonesia, membuat produk kami banyak diterima di indonesia. terbukti sudah ratusan ribu porsi terjual di beberapa cabang khususnya di Jabodetabek Visi : Mengkombinasikan makanan luar negeri dengan Indonesia agar tercipta suatu inovasi yang menjadi nilai serta berkelanjutan Misi:",Food & Beverage,Waralaba,15000000.0,,,,,"Ps. Bunga Wastukencana, Jl,wastukencana. No 17, Kota Bandung Sebrangnya, Masuk Gerbang Smp No.40, Tamansari, Bandung Wetan, Bandung City, West Java 40116",,,0.0,17850000.0,,0,700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
885,https://pilar.asia/product/mojiteaindonesia,Mojitea Indonesia,"Dimulai Dari owner Mojitea Indonesia yang memiliki passion di Dunia F&B, dengan pengalaman lebih Dari 10 tahun bekerja di bidangnya, maret 2022 memutuskan untuk membuka usaha sendiri Dan keluar Dari pekerjaan terakhir Dan fokus berdagang minuman. Menjadi seorang barista Dan hotelier kini mendorongnya memiliki kreasi minuman dengan brand sendiri, berawal Dari 1 outlet gerobak kayu Dan sekarang memperluas usaha dengan membuka beberapa cabang lain di daerah sekitar Jakarta Dan Tangerang selatan dengan total 6 outlet aktif sampai hari ini.",Food & Beverage,Kemitraan,16000000.0,,,,,Jl Delman Utama No 2 Kebayoran Lama Jakarta Selatan 12240,,,36.0,2096000.0,,0,198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
886,https://pilar.asia/product/motherbuttercroffle,Mother Butter Croffle,Croffle adalah kombinasi croissant dan waffle yang diperkenalkan ke publik pertama kalinya pada tahun 2017 di Dublin. lalu saat ini croffle semakin populer karena menjadi salah satu kuliner yang sering diperlihatan di drama Korea. Tinggi dan banyaknya fans drama Korea di Indonesia membuat bisnis croffle sangat menjanjikan Pada saat ini croffle sangat hits karena untuk mendapatkan croffle pembeli harus preorder hingga berhari hari,Food & Beverage,Waralaba,25000000.0,,,,,,,,0.0,13780000.0,,0,176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
887,https://pilar.asia/product/nasgortiarbah,Nasgor Tiarbah,"Berawal 2019 saat Chef Tiarbah mengembangkan protein yang tahan lama yaitu dendeng lemak, yang kemudian di pairing dengan nasi goreng dan akhirnya viral di medsos. Lalu membuka kemitraan",Food & Beverage,Waralaba,45000000.0,,,,,Jl Pulolaut No 36,,,12.0,9500000.0,,0,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
888,https://pilar.asia/product/nasigorengbapalo,Nasi Goreng Bapalo!,"Trend Konsumsi makan nasi goreng di Indonesia menjadi menu utama paling banyak dikonsumsi alas paling sering orang beli, artinya masyarakat Indonesia sangat familiar sekali dengan menu nasi goreng terutama pada malam hari.",Food & Beverage,Kemitraan,85000000.0,,,,,"📍JABODETABEK, Bandung, Banten",,,0.0,17531250.0,,0,815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
889,https://pilar.asia/product/nasigorengkelenteng,Nasi Goreng Kelenteng,Nasi Goreng Ayam khas Kelenteng dengan potongan daging paha ayam tanpa tulang yang melimpah,Food & Beverage,Waralaba,129000000.0,,,,,"NGK01 Kelapa Dua, Jl. Kelapa Gading Barat NGK02 Gading SSerpong, Jl. Boulevard Gading Serpong Blok AA3 No.10 NGK03 Paramount, Ruko Pasar Paramount Gading Serpong Blok F No.25 NGK04 Alam Sutera, Taman Jajan Indomaret Alam Sutera Kios No.9 NGK05 Kelapa Gading, Ruko Inkopal Jl.Boulevard Barat Blok C No.17 NGK 06 BSD, Jakarta Dan Bandung (Coming Soon)",,,50.0,6500000.0,,0,552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
890,https://pilar.asia/product/nasigorengsadis,Nasi Goreng Sadis,"Nasi Goreng Sadis menghadirkan waralaba nasi goreng dengan cita rasa yang kuat dan berani. Dengan paduan bumbu khas, waralaba ini menawarkan pengalaman makan nasi goreng yang lezat dan memuaskan.",Food & Beverage,Kemitraan,35000000.0,,,,,"📍Jl.Ahmad Yani 2 No 4 Samarinda 📌 Jl. Am Sangaji Gajahan, SOLO",,,0.0,0.0,,0,553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
891,https://pilar.asia/product/nasikotakkotakexpress,Nasi Kotak Kotak Express,"Nasi kotak kotak berawal dari dunia restoran & B2B catering sejak tahun 2013. Berkembang menjadi perusahaan Food & Beverage guna membudidayakan pekerja serta masyarakat memiliki kualitas hidup yang lebih baik dengan system multi outlet, small investment & fast ROI.",Food & Beverage,Kemitraan,50000000.0,,,,,,,,0.0,51000000.0,,0,555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
892,https://pilar.asia/product/nasikulitmakjudes,Nasi Kulit Mak Judes,"Kita memulai bisnis ini di bulan october 2019. Dari mulai mencoba berbagai resep, akhirnya kita menemukan resep yang cocok dgn kita. Nasi kulit mak judes berkomitmen menyediakan produk nasi kulit dengan berbagai menu nusantara dan kulit ayam crispy sebagai bahan utama. Tujuan ke depannya kami ingin agar nasi kulit mak judes semakin dikenal dan dapat melayani masyarakat Indonesia di berbagai kota.",Food & Beverage,Kemitraan,90000000.0,,,,,📍20+ OUTLETS Di Jadetabek,,,36.0,7112500.0,,0,400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
893,https://pilar.asia/product/nasiulekjontor,Nasi Ulek Jontor,"Nasi Ulek Jontor berawal dari kecintaan pemilik yang mencintai makan makanan hidangan pedas hampir di seluh pelosok Indonesia yang sudah dijelajahi untuk menyantap hidanganhidangan pedas. Munculah ide untuk membuat sendiri gabungan dari aneka makanan pedas. Dengan sentuhan citarasa ciri khas Sunda, membuat semua hidangan yang disajikan Ulek Jontor itu resap dan medok Yang membedakan adalah nasi ulek nya benarbenar konsep baru. Udah pasti pedas, bukan hanya lauknya aja pedas, tapi sampai nasinya pun udah pedas, sehingga menghasilkan sebuah konsep baru di dunia perkulineran pedas sejagat.",Food & Beverage,Waralaba,19000000.0,,,,,"Jl. Raya Mangga Besar No.39, RT 1 RW 3, Kartini, Kecamatan Sawah Besar, Kota Jakarta Pusat, DKI Jakarta",,,36.0,13100000.0,,0,554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
