franchise_href,franchise_id,franchise_name,description,franchise_category,franchise_type,costs,total_outlets,website_url,phone_number,email_address,year_established,company_name,company_address,net_profits_per_month,license_duration_in_years,royalty_fees_per_month,return_of_investments,logo_image_url,image_url
https://pilar.asia/product/johnnysfranchisebeefricebowl,850,Johnny’s  Beef Ricebowl,"Dimulai dari bisnis rumahan,ternyata konsep bisnis brand kami justru menjadi bertumbuh di era Pandemi Covid19, konsep “Cloud Kitchen” menjadi solusi dengan semakin meningkatnya permintaan customer melalui Online. Nyatanya dengan kondisi yang ada sekarang ini brand kami justru bertumbuh di era pandemi namun tetap tidak melupakan cita rasa dan kualitas yang diminati oleh pelanggan setia kami",Kuliner,Waralaba,20000000,4,,,,2005,,1. Outlet Rungkut 2. Outlet Klampis 3. Outlet Gwalk 4. Outlet Marvel City,725000,,,,https://pilar.asia/assets/photos/profile_photos/photo_64c3693ea6a50.png,https://pilar.asia/assets/photos/galery_photos/64c3693ea87c1_BEEF-PACK-Brisket-BBQ-scaled.jpeg
https://pilar.asia/product/jrtea,851,JR Tea,"Berdiri sejak 4 Februari 2016 JR Tea lahir di salah satu kota besar di bagian Timur Indonesia yaitu di Kota Makassar. Didirikan oleh seorang pemuda berdarah asli Makassar bernama Muh.Jufri, berawal dari jualan minuman berbahan dasar Tea dengan konsep kekinian untuk kalangan anak sekolahan",Kuliner,Waralaba,15000000,18,,,,2017,,,,,,,,https://pilar.asia/assets/photos/profile_photos/photo_64c1f1f946fb4.png
https://pilar.asia/product/kaffriedchickenjabar3,852,KAF Fried Chicken Jabar 3,KAF berawal dari roda pinggir jalan dan sampe sekarang untuk roda sendiri semakin berkembang dan kami membuat product dengan konsep yang yg berkelas dengan mengikuti zaman dengan harga yang ekonomis kualitas terbaik,Kuliner,Kemitraan,15000000,1,kaffriedchicken.com,08112772525,,2014,,Jl.Rancabungur Rt.003 Rw.007 Des.Bungursari Kec.Bungursari Tasikmalaya,4250000,,,,https://kaffriedchicken.com/wp-content/uploads/2020/04/Logo-KAF-helmi.png,https://pilar.asia/assets/photos/profile_photos/photo_653b59f4f0e50.jpg
https://pilar.asia/product/kampungburgerfranchiseburger,853,Kampung Burger  Burger,"Kampung burger bertujuan menciptakan sensasi baru di dunia kuliner Indonesia khususnya burger, diawali dari penggunaan daging premium serta bahan baku yang berkualitas lainnya sehingga menciptakan rasa burger yang spesial serta mudah diterima di lidah orang Indonesia dan memiliki harga yang cocok untuk semua kalangan masyarakat Indonesia",Kuliner,Waralaba,12900000,,http://www.kampungburger.co.id,0895327419666,makanburgerkampung@gmail.com,2019,PT Kuliner Sukses Inovatif,Jl. Bandengan Utara Raya No.14 k RT.1/RW.10 Pekojan Kec. Tambora Kota Jakarta Barat Daerah Khusus Ibukota Jakarta 11240,5400000,,,,https://pilar.asia/assets/photos/profile_photos/photo_64c1e7ef5c47f.png,https://pilar.asia/assets/photos/galery_photos/64c1e7ef5e051_WhatsApp-Image-2021-12-24-at-2.05.24-AM-1-600x600.jpeg
https://pilar.asia/product/karismabaharifranchiserumahmakan,854,Karisma Bahari  Rumah Makan,"Cerita di mulai pada tahun 1996. Sayudi sebagai pemilik Warteg Kharisma Bahari dan Warteg Kharisma Bahari Group mulai membangun warteg pertama di jakarta selatan dengan nama MM (modal mertua). Nama itu muncul karena ia membuka warteg dengan modal pinjaman mertuanya. Mertua Yudi meminjamkan sertifikat rumah untuk jaminan mengambil pinjaman di bank. Awalnya, wartegnya hanya berdiri di bangunan semi permanen yang dibuat oleh pemerintah daerah pada waktu itu. Setelah punya modal, ia kemudian menyewa tempat lalu membuka wartegnya.",Kuliner,Waralaba,121300000,25,https://wartegkharismabaharigroup.com/,087889530004,Groupwkb@gmail.com,1996,Warteg Kharisma Bahari Group,"Jl. KH. Noer Ali No.2, Rt.001/Rw.016, Jakasampurna, Kec. Bekasi Barat",10900000,,,,https://pilar.asia/assets/photos/profile_photos/photo_64c229fe8fadd.png,https://pilar.asia/assets/photos/galery_photos/64c229fe95c9d_franchise-cafe-600x338.jpeg
https://pilar.asia/product/kbunfranchisekoreanburger,855,KBun  Korean Burger,"KBun yang diartikan sebagai Korean Bun dengan konsep simplicity, authentic, dan fl exible yang didirikan pada 2020.",Kuliner,Waralaba,100000000,7,linktr.ee/kbun.id,081510057718,,2020,PT. Kaunia Bersama Untuk Nusantara,"1. Kelapa Gading , Jl. Raya Kelapa Kopyor BC2 No.3 2. Gading Serpong, Jl. Goldfinsh Utara No.71, Cihuni 3. Mall Of Indonesia , Ground Floor, Lobby 7 4. Medan, Merdeka Walk, Lapangan Merdeka 5. Bali, Jl. Merdeka, Renon No.5 Denpasar 6. Alam Sutera, Jl. Alam Sutera Boulevard Broadway, Flavor Bliss 7. Bandung, Jl.Ciliwung No.1, Bandung",17000000,,,,https://pilar.asia/assets/photos/galery_photos/64bfa01c49a1b_WhatsApp-Image-2022-03-21-at-1.00.16-PM-600x628.jpeg,https://pilar.asia/assets/photos/galery_photos/64bfa01c4da39_WhatsApp-Image-2022-03-22-at-1.08.09-AM-1-600x599.jpeg
https://pilar.asia/product/kebabranger,856,Kebab Ranger,"Kebab Ranger merupakan produk cemilan yang sangat di minati di Indonesia, dengan berbagai pilihan menu yang bervariatif dan terbuat dari bahan baku pilihan terbaik menjadikan produk ini selalu ramai dikunjungi pembeli",Kuliner,Waralaba,14500000,1,https://www.instagram.com/kebab_rangers/,0811112100,kebabrangers@gmail.com,2020,Kebab Rangers ,"Jl. Masjid Cidodol No. 1D, RT 7 RW 13, Grogol Selatan, Kec. Kebayoran Lama, Jakarta",4525000,4,,,https://linktr.ee/og/image/kebab_rangers.jpg,https://pilar.asia/assets/photos/profile_photos/photo_64be35f04e2d5.png
https://pilar.asia/product/kebuliapaya,857,Kebuli Apaya,"Kebuli Apaya berdiri Sejak 2021 yang menyajikan Makanan khas timur tengah yang dipadukan dengan rempahrempah Khas Indonesia. Dan sangat cocok dengan lidah orang Indonesia, sehingga Brand ini sangat di minati oleh Masyarakat Indonesia.",Kuliner,Kemitraan,39900000,2,https://kebuliapaya.com/,081223312308,,2022,,Grand Galaxy City,5575000,3,,,,https://pilar.asia/assets/photos/profile_photos/photo_64fb022beaef0.png
https://pilar.asia/product/kedaiesjadoel,858,Kedai Es Jadoel,"Sejak zaman dulu Bisnis gerobak terus bertumbuh dan berkembang sangat pesat. Peluang bisnis ini sangat menjanjikan karena potensi yang besar dan tidak memerlukan modal banyak. Kini Kedai Es Jadoel hadir dengan membawa produk kultur Indonesia sejak dulu, yaitu Minuman Es Serut khas Indonesia yang diminati semua kalangan.",Kuliner,Kemitraan,48000000,34,https://www.instagram.com/kedaiesjadoel.id/,081222228562,kedaiesjadoel@gmail.com,2021,CV Usaha Rakyat Indonesia,Ps. Paramoun Gading Serpong Ruko Blok F No. 7,4133360,5,,,https://usaharakyat.id/wp-content/uploads/2023/04/Logo-Jadoel.png,https://pilar.asia/assets/photos/profile_photos/photo_64b65f6eb1c47.jpeg
https://pilar.asia/product/kedjoracoffeekemitraankopi,859,Kedjora Coffee  Kopi,Bisnis kedai kopi ini disulap menjadi kekinian dengan menyasar kalangan muda,Kuliner,Waralaba,125000000,8,https://www.instagram.com/kedjora.coffee/,08176600086,kedjoracoffeeindonesia@gmail.com,2020,,Store :CipeteTebetYogyakarta,18500000,3,,,https://pilar.asia/assets/photos/profile_photos/photo_64c0a8098af55.png,https://pilar.asia/assets/photos/galery_photos/64c0a8098fa63_1-600x451.jpg
https://pilar.asia/product/kemitraantahugaringtagar,860,Tahu Garing (Tagar),"Tagar berdiri di Jakarta, Sejak tahun 2019. Menghasilkan produk tahu olahan yang dapat dinikmati segala Kalangan. Tidak hanya mengutamakan rasa, tapi juga kualitas.",Kuliner,Waralaba,20000000,3,http://tahugaring.com,081511088116,tahugaring_tagar@hotmail.com,2019,CV Tahu Garing TAGAR,"Jl. Buaran Raya No. 10, Duren Sawit, DKI Jakarta",5380000,2,,,https://franchisepedia.id/wp-content/uploads/2022/02/0001.jpg,https://pilar.asia/assets/photos/profile_photos/photo_64bf78b9aba62.webp
https://pilar.asia/product/kerasa,861,Kerasa,Kerasa Adalah Bisnis Waralaba Di Bawah Naungan PT. SAJIAN KAWULA MUDA yang Dapat Menjangkau Ke Seluruh Indonesia Dengan Bisnis Yang Menguntungkan.,Kuliner,Waralaba,19000000,5,https://sajiankawulamuda.com/,081384832883,Sajiankawulamuda@gmail.com,2020,PT SAJIAN KAWULA MUDA,"Cabang Kami Saat Ini : 1. Jabodetabek 2. Semarang 3. Banjar Baru, Kalimantan Selatan",2860100,,,,,https://pilar.asia/assets/photos/profile_photos/photo_64bf906882355.webp
https://pilar.asia/product/kokaramenexpress,862,Koka Ramen Express,"Cikal bakal Koka Ramen Express berdiri sejak 2019 berlokasi di Jakarta Barat dan Depok. Berdasarkan hasil survey yang dilakukan oleh founder selama 10 tahun, ramen menjadi salah satu pilihan populer dan disukai semua kalangan.",Kuliner,Kemitraan,75000000,4,https://kokaramen.business.site/,08111048356,,2019,,"Outlet Kami 1. Koka Ramen Express Binus Jl.Kyai H Syahdan No.105 Palmerah, Jakarta Barat 2. Outlet PHX Koka Ramen Express PHX Grogol Jl.Dr Susilo No.342 (Depan Terminal Grogol) Jakarta Barat 3. Outlet Depok Jl. Kemakmuran Raya No.38 Mekar Jaya, Kota Depok",14700000,3,,,,https://pilar.asia/assets/photos/profile_photos/photo_64bf486916648.webp
https://pilar.asia/product/kopigembirafranchisekopi,863,Kopi Gembira  Kopi,Kopi Gembira adalah salah satu konsep minuman terbaru kolaborasi dari Nex Carlos beserta temantemannya,Kuliner,Waralaba,35000000,4,https://www.instagram.com/kopigembira.id/,081932032101,kopigembira.id@gmail.com,2021,PT Gembira Bersama Grup,1. Greenlake City 2. Pasir Kaliki,7620000,3,,,https://pilar.asia/assets/photos/profile_photos/photo_64c20346413a0.png,https://pilar.asia/assets/photos/galery_photos/64c2034646646_WhatsApp-Image-2021-11-21-at-1.52.53-PM.jpeg
https://pilar.asia/product/kopiloh,864,Kopiloh,"Kopiloh merupakan Coffee Shop ""Kekinian"" yang berdiri sejak tahun Juni 2020 oleh Stevie Wiliardy selaku CEO/COFounder.",Kuliner,Kemitraan,135000000,9,https://ilohholding.com/,087838130894,marketing@ilohholding.com,2021,,"ILoh Holding, Kios 9, Apartemen Gading Green Hill, Pengangsaan Dua, Jakarta Utara, 14240",9000000,1,,,,https://pilar.asia/assets/photos/profile_photos/photo_652fa388004bb.jpg
https://pilar.asia/product/kopimanji,865,Kopi Manji,"Kopi Manji lahir Tahun 2019 menghadirkan kopi kekinian dengan harga yang terjangkau dengan mutu kopi yang terbaik. Sehingga dapat dinikmati oleh seluruh kalangan. Disamping itu, Kopi Manji menggunakan Biji kopi Asli Nusantara untuk mengenalkan kekayaan hasil kopi Indonesia hingga ke kelas Mancanegara Visi Kami : Menciptakan kopi kekinian dengan harga yang terjangkau dengan mutu kopi terbaik. Sehingga dapat dinikmati oleh seluruh kalangan Misi Kami : Mengenalkan kekayaan hasil kopi Indonesia yang terbaik ke masyarakat Indonesia dan bahkan ke Mancanegara",Kuliner,Kemitraan,80000000,2,https://kopimanji.co.id/,081319999350,Kopimanji.james@gmail.com,2019,,1. Alam Sutera 2. Bali 3. Cakung 4. Cipinang 5. Gading Nias 6. Karang Anyar 7. Warakas 8. PIK 9. Depok 10. Kayu Manis 11. Keoran 12. Kode 13. Menceng 14. Pangkalan Asem 15. Pisangan 16. Poris 17. Sumba 18. Semarang 19. Harco Pasar Baru 20. Parung Panjang,9500000,3,,,https://pilar.asia/assets/photos/profile_photos/photo_64c39103868b1.png,https://pilar.asia/assets/photos/galery_photos/64c391038ae2d_Es-Caramel-Latte-100x100.jpeg
https://pilar.asia/product/ksushi,866,K Sushi,"K Sushi berdiri sejak tahun 2015 dan memiliki banyak pelanggan setia di daerah surabaya khusunya di Pakuwon City dan Sekitarnya, bahkan menumenu andalan K Sushi juga menjadi pilihan tetap para pelanggan. dengan taste dan pengolahan yang sudah disesuaikan dengan lidah orang indonesia dengan harga yang terjangkau.",Kuliner,Kemitraan,120000000,1,https://www.instagram.com/ksushi.sby/,082135553222,triosakurabersemi@gmail.com,2015,,"K Sushi Japanese Fusion Cuisine Jl. Raya Mulyosari No. 173, Kalisari, Mulyorejo, Surabaya Jawa Timur",14860000,3,,,,https://pilar.asia/assets/photos/profile_photos/photo_64be4f4787200.png
https://pilar.asia/product/kumahottodogu,867,Kuma Hottodogu,"Berawal dari Kuma Cheese toast kami mengambangkan produk menjadi berbagai rasa dan dengan meningkatkan ragam Citra rasa, serta mengikuti perkemangan tren masyarakat Indonesia saat ini maka pada tahun ini, kami mengembangkan roti dengan tidak hanya variasi keju, namun kamu membuat variasi laindengan rasa berbeda dan Cita rasa Indonesia dan disesuaikan dengan Cita rasa lidah masyarakat Indonesia Perkenalkan Sebuah inovasi baru dari KUMA : Hottodogu dengan 2 menu andalan kami yang dapat membuat lidah penikmatnya ketagihan",Kuliner,Waralaba,50000000,9,https://www.instagram.com/kuma.hottodogu/,,,,,,7200000,3,,,https://pilar.asia/assets/photos/profile_photos/photo_64c3e4b4ee7c6.png,https://pilar.asia/assets/photos/galery_photos/64c3e4b4f08fa_Chic-Hottodgu-600x400.jpeg
https://pilar.asia/product/kungfukebabfranchisekebab,868,Kungfu Kebab  Kebab,"Kungfu Kebab adalah ""Food Chain"" yang menjual kebab dan snack lainnya yang mengutamakan rasa yang lezat dan bahanbahan kualitas terbaik",Kuliner,Kemitraan,65000000,8,https://kungfukebab.id/kungfukebab/,087777600248,halo@kungfukebab.id,2014,,"Jl. Raya Serpong No.62, Pakulonan, Kec. Serpong Utara, Kota Tangerang Selatan",17220000,,,,https://pilar.asia/assets/photos/profile_photos/photo_64c1ec33a5c52.png,https://pilar.asia/assets/photos/galery_photos/64c1ec33a7ba3_WhatsApp-Image-2021-12-18-at-7.27.56-PM-2-600x600.jpeg
https://pilar.asia/product/ladybeefranchisetaiyaki,869,Lady Bee  Taiyaki,"Taiyaki pertama kali di jual di Jepang pada tahun 1909. Pada dasarnya adalah bentuk ulang dari imagawayaki, camilan populer yang dibuat dengan membungkus kacang merah pada adonan tepung",Kuliner,Waralaba,129000000,17,https://www.ladybeetaiyaki.com/,087777305666,info.tahooe@gmail.com,2017,PT. Tahooe Pranata Indonesia,Jl. Hayam Wuruk No. 31 Kota Jambi,10000780,,,,https://pilar.asia/assets/photos/profile_photos/photo_64c21d64c8292.png,https://pilar.asia/assets/photos/galery_photos/64c21d64ca2f5_WhatsApp-Image-2021-11-05-at-2.39.36-PM-600x600.jpeg
https://pilar.asia/product/laundrylady,870,Laundry Lady,Hadir untuk menjawab kebutuhan Masyarakat yang bergerak cepat efektif dan efisien. Dengan menyediakan jasa laundry yang lengkap untuk memenuhi kebutuhan tiap tiap orang yang berbeda. Laundry Kiloan sebagai jasa utama dengan harga terjangkau tanpa menurunkan standar kualitas Kami. Kami memberikan pelayanan satu mesin cuci untuk satu customer.,Jasa Kebersihan,Waralaba,88000000,5,https://thelaundrylady.com.au/,,info@thelaundrylady.com.au,2017,,,5390000,5,,,https://pilar.asia/assets/photos/profile_photos/photo_64c2b7a906499.png,https://i.ytimg.com/vi/c9KEB1GPNHA/maxresdefault.jpg
https://pilar.asia/product/laundryshopidkemitraanbinatulaundry,871,Laundryshop.id  Binatu Laundry,"LAUNDRYSHOP.ID, merupakan distributor resmi Brand Speed Queen Commercial Laundry From USA dan Foggia, dengan penyedia paket usaha dan franchise laundry dengan berbagai peralatan untuk laundry kiloan maupun koin yang profesional dan berkualitas.",Jasa Kebersihan,Waralaba,170000000,,https://www.laundryshop.id/,082319790519,hallo@laundryshop.id,,,"Ruko Bolsena Blok B33, Gading, Kec. Serpong, Kabupaten Tangerang, Banten 15820",,,,,https://pilar.asia/assets/photos/profile_photos/photo_64c0adadc8625.png,
https://pilar.asia/product/lihaibetulfranchiseminuman,872,Lihai Betul ,"Lihai Betul Franchise Minuman adalah waralaba minuman yang menawarkan berbagai pilihan minuman segar dan inovatif. Dengan konsep yang kreatif, waralaba ini memberikan pengalaman minum yang menyegarkan dan memikat pelanggan.",Kuliner,Kemitraan,13000000,,https://www.instagram.com/lihai.drink/,082215510077,lihaibetul86@gmail.com,2019,CV.MITRA KULINER SEJAHTERA,"Solo,samarinda,tangerang",,,,,https://pilar.asia/assets/photos/profile_photos/photo_64c36af74eb6c.png,https://pilar.asia/assets/photos/galery_photos/64c36af754d27_Lihai-Drink-Choco-Greentea-Milk-4-600x400.jpeg
https://pilar.asia/product/lingocoffee,873,Lingo Coffee,"Lingo Coffee adalah brand local Medan Indonesia yang pada mulanya sebagai produsen kopi sangrai dalam kemasan, berdiri sejak 2017 dengan mendistribusikan biji dan bubuk kopi sangrai ke cafe dan restoran serta supermarket dan minimarket",Kuliner,Waralaba,25000000,,https://www.lingocoffee.id/,06188741674,info@lingocoffee.id,2017,,Medan,2190000,,,,https://pilar.asia/assets/photos/galery_photos/64bf6cedc394f_IMG_20220223_153705_583-R-Loemanto-600x600.jpg,https://pilar.asia/assets/photos/profile_photos/photo_64bf6cedc0e89.png
https://pilar.asia/product/makbuntet,874,Mak Buntet,"Mak Buntet adalah waralaba dengan fokus pada kuliner tradisional Indonesia, khususnya dalam penyajian nasi bungkus. Dengan variasi menu yang beragam, Mak Buntet menawarkan pengalaman kuliner yang otentik dan lezat.",Kuliner,Waralaba,15000000,,https://linktr.ee/makbuntet.id,08113310022,,2021,,"Pakuwon Trade Center. Jl. Raya Lontar No. 2, Surabaya",5825600,,,,,https://pilar.asia/assets/photos/profile_photos/photo_64bf7a500a9d3.png
https://pilar.asia/product/margaban,875,Kedai Margaban,"Martabak Kentang PERTAMA dan pelopor NO #1  di Indonesia sejak2018 yang 𝚁𝙰𝚂𝙰𝙽𝚈𝙰 𝚂𝙴𝙶𝙴𝙳𝙴 𝙶𝙰𝙱𝙰𝙽 kami menyajikan Martabak & TerangBulan Premium, dengan Citarasa dan Cirikhas yang berbeda tapi tetap harga Ekonomis",Kuliner,Kemitraan,35000000,35,https://desty.page/kedaimargaban,081808388882,,2018,PT Margaban Food Asia,"Denpasar, Bali, Indonesia",4000000,1,,,https://media.licdn.com/dms/image/C5603AQEZZ05AwaW_KQ/profile-displayphoto-shrink_800_800/0/1638810628866?e=2147483647&v=beta&t=TRyJQLg66aZB6B0BVrEE6bRba_pxGtHt-FJJMCIMzMs,https://pilar.asia/assets/photos/profile_photos/photo_64c10b0ca2ed4.png
https://pilar.asia/product/martabakcihampelas,876,Martabak Cihampelas,"Bervisi dan misi yang dimulai pada 3 2016 untuk menjadikan martabak sebagai makanan pokok dan khas dari Indonesia, bermodal racikan yang sudah di uji selama puluhan tahun yang telah diperbaharui dan dimodernkan. Kami melakukan berbagai inovasi untuk dapat membuat Martabak Kekinian yaitu Martabak Cihampelas",Kuliner,Waralaba,50000000,1,https://www.instagram.com/martabakcihampelas/,082133003376,,2016,,"Jl. Cihampelas No.232 ( Depan SMAN 2 Bandung), Bandung",12900000,3,,,https://pilar.asia/assets/photos/profile_photos/photo_64c2746c179d8.png,
https://pilar.asia/product/martabaklaopan,877,Martabak Laopan,"Martabak Laopan adalah waralaba yang menghadirkan martabak dengan variasi rasa dan topping yang beragam. Dengan sentuhan kreatif, waralaba ini menawarkan pengalaman menikmati martabak yang lezat dan menggugah selera.",Kuliner,Kemitraan,50000000,,https://www.instagram.com/martabak_laopan/,,,1990,,Pemuda 7 (SMD) Jl. P Suryanata Jl.jend Sudirman(BPP) Gentan (solo),,,,,https://pilar.asia/assets/photos/profile_photos/photo_64c370b89793e.png,https://pilar.asia/assets/photos/galery_photos/64c370b89b7a7_Martabak-Manis-Ketan-Hitam-2.jpeg
https://pilar.asia/product/martabakstudio,878,Martabak Studio,"Martabak Studio menawarkan konsep waralaba martabak dengan suasana studio yang modern. Dengan menu beragam dan variasi rasa, waralaba ini menyajikan pengalaman makan yang menyenangkan dan inovatif.",Kuliner,Kemitraan,35000000,,https://www.instagram.com/martabak.studio/,082215510077,martabakstudio88@gmail.com,2017,,,,,,,https://pilar.asia/assets/photos/profile_photos/photo_64c36ecf4abba.png,https://pilar.asia/assets/photos/galery_photos/64c36ecf4f54e_Martabak-Studio-1-600x600.jpeg
https://pilar.asia/product/martabakyusri,879,Martabak Yusri,"Martabak yusri didirikan bulan 7 tahun 2018 di tangerang oleh bayu rahman hasibuan, khusus menjual martabak manis kekinian yang terjangkau dengan harga mulai 5,000 sampai 15,000. dengan visi misi menjadi usaha waralaba yang terkemuka namun terjangkau semua kalangan khususnya menengah kebawah.",Kuliner,Waralaba,35000000,4,,,,1980,,"Raya Kresek, Renged, Kec. Kresek, Kabupaten Tangerang, Banten 42196",6780000,,,,https://pilar.asia/assets/photos/profile_photos/photo_64c3e600aef9d.png,https://pilar.asia/assets/photos/galery_photos/64c3e600b2bfe_20210205_180711-rotated-2.jpeg
https://pilar.asia/product/meatlovers,880,Meatlovers,Meatlovers adalah restoran All U Can Eat termurah dengan kualitas daging premium,Kuliner,Kemitraan,500000000,8,,082154044460,meatloversindonesia@gmail.com,2010,,"1. Kota Semarang, Cabang Siliwangi 2. Kota Semarang, Cabang Tembalang 3. Kota Semarang, Cabang Majapahit 4. Kota Solo, Cabang Hasanudin 5. Kabupaten Semarang, Cabang Urangan 6. Kota Magelang, Cabang Magelang 7. Kota Yogyakarta, Cabang Nogolaten 8. Kota Yogyakarta, Cabang Kaliurang",,,,,,https://pilar.asia/assets/photos/profile_photos/photo_64bf7f635e9cd.png
https://pilar.asia/product/midas,881,Midas,"Sejak tahun 1956, Midas telah tumbuh dari sebuah bengkel dengan satu konsep inovatif menjadi pemimpin global di industri otomotif, dengan lebih dari 2.100 lokasi di 13 negara. Mewarisi semangat inovasi dan dedikasi untuk kualitas, Midas membangun warisan sebagai pakar perawatan mobil dengan merek yang dikenal di seluruh dunia. Saat ini, dengan peluang waralaba yang menarik, Midas mengundang pengusaha berdedikasi untuk bergabung dalam perjalanan legendarisnya, menawarkan pelatihan kelas dunia, dukungan pemasaran yang tak tertandingi, dan kesempatan untuk membangun suatu legasi sendiri.",Otomotif,Kemitraan,30000000000,21,https://www.instagram.com/mielaji.id/,,,1980,,10 Anson Road,1200000000000,10,,,https://storage.googleapis.com/fh5/903cb90a-8184-4afc-b387-7ef885ac8f83.png,https://pilar.asia/assets/photos/profile_photos/photo_65001bbd4859d.png
https://pilar.asia/product/mielaji,882,Mie Laji,"Mie Laji merupakan sebuah konsep kedai mie ayam yang menjadikan mie pedas sebagai signature dish, dengan level dan topping yang dapat dipilih sendiri sesuai dengan keinginan konsumen.",Kuliner,Kemitraan,35000000,1,https://www.instagram.com/mielaji.id/,,,2015,,"Apartemen Sky Terrace Lagoon Kondo,  Soho A Jl. Tanah Lot Raya, Daan Mogot, Jakarta Barat",2450000,5,,,,https://pilar.asia/assets/photos/profile_photos/photo_64bf42a700048.webp
https://pilar.asia/product/miepedassosu,883,Mie Pedas Sosu,"Mie Pedas Sosu Berdiri sejak 2022 berlokasi di Bekasi, menjadi salah satu pilihan mie pedas yang populer dan disukai semua kalangan.",Kuliner,Waralaba,35000000,4,https://www.instagram.com/miepedas_sosu/,08111855540,miepedassosu@gmail.com,2018,,"Jalan Raya Jombang No. 54, Kec:pondok Aren No.06, RT.02, Pd. Kacang Tim., Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15226",5200000,,,,https://landing.friendchised.id/wp-content/uploads/2023/02/logomiesosu-12.png,https://pilar.asia/assets/photos/profile_photos/photo_64bf4600902e2.webp
https://pilar.asia/product/minqu,884,Minqu,"Minqu hadir karena minta kami untuk membuat produk terjangkau dengan kualitas rasa premium dan authentic. Minqu adalah brand minuman dengan berbagai kategori produk seperti boba, kopi(manual brew), milk, tea & squash. menggunakan bahan baku yang premium di kelasnya, untuk mendaptkan target pembeli RO (Repeat Order) yang cukup menjanjikan karena kami melakukan development produk sebelum launching dan mencoba mengkuti trend",Kuliner,Waralaba,16500000,8,https://www.instagram.com/minqu.drink/,,,2017,,1. Minqu Cepu Blora 2. Minqu Medan 3. Minqu Klender 4. Minqu Jelambar 5. Minqu Tulungagung 6. Minqu Cikarang 7. Minqu Jelambar Baru 8. Minqu Tomang,3950000,3,,,https://pilar.asia/assets/photos/profile_photos/photo_64c6058100cad.png,https://pilar.asia/assets/photos/galery_photos/64c6058104b8c_WhatsApp-Image-2021-08-23-at-12.38.02-PM.jpeg
https://pilar.asia/product/mocinindonesia,885,Mocin Indonesia,"Tangis Kentang Sosis dan Mozarella adalah jajanan kekinian khas dari korea selatan (tokkebi) yang dipadukan dengan bumbu serta cita rasa Indonesia, membuat produk kami banyak diterima di indonesia. terbukti sudah ratusan ribu porsi terjual di beberapa cabang khususnya di Jabodetabek Visi : Mengkombinasikan makanan luar negeri dengan Indonesia agar tercipta suatu inovasi yang menjadi nilai serta berkelanjutan Misi:",Kuliner,Waralaba,15000000,,https://www.instagram.com/mocin_id/,088223578211,,2016,,"Ps. Bunga Wastukencana, Jl,wastukencana. No 17, Kota Bandung Sebrangnya, Masuk Gerbang Smp No.40, Tamansari, Bandung Wetan, Bandung City, West Java 40116",17850000,,,,https://pilar.asia/assets/photos/profile_photos/photo_64c383289ddd3.png,https://pilar.asia/assets/photos/galery_photos/64c38328a376a_IMG_0715-600x750.jpeg
https://pilar.asia/product/mojiteaindonesia,886,Mojitea Indonesia,"Dimulai Dari owner Mojitea Indonesia yang memiliki passion di Dunia F&B, dengan pengalaman lebih Dari 10 tahun bekerja di bidangnya, maret 2022 memutuskan untuk membuka usaha sendiri Dan keluar Dari pekerjaan terakhir Dan fokus berdagang minuman. Menjadi seorang barista Dan hotelier kini mendorongnya memiliki kreasi minuman dengan brand sendiri, berawal Dari 1 outlet gerobak kayu Dan sekarang memperluas usaha dengan membuka beberapa cabang lain di daerah sekitar Jakarta Dan Tangerang selatan dengan total 6 outlet aktif sampai hari ini.",Kuliner,Kemitraan,16000000,6,https://mojitea.co.id/,089653830404,mojitea@yahoo.com,2014,,Jl Delman Utama No 2 Kebayoran Lama Jakarta Selatan 12240,2096000,3,,,,https://pilar.asia/assets/photos/galery_photos/652fd5a83bfa6_Snapinsta.app_311710672_480120807413837_2361986455261291744_n_1080.jpg
https://pilar.asia/product/motherbuttercroffle,887,Mother Butter Croffle,Croffle adalah kombinasi croissant dan waffle yang diperkenalkan ke publik pertama kalinya pada tahun 2017 di Dublin. lalu saat ini croffle semakin populer karena menjadi salah satu kuliner yang sering diperlihatan di drama Korea. Tinggi dan banyaknya fans drama Korea di Indonesia membuat bisnis croffle sangat menjanjikan Pada saat ini croffle sangat hits karena untuk mendapatkan croffle pembeli harus preorder hingga berhari hari,Kuliner,Waralaba,25000000,,https://www.instagram.com/motherbutter_jkt,081289299324,gasterusasia@gmail.com,2022,,,13780000,,,,https://pilar.asia/assets/photos/profile_photos/photo_64c3e2cb144c8.png,https://pilar.asia/assets/photos/galery_photos/64c3e2cb1810c_D0966542-B992-4BA0-AC9C-AC329AACAD37-600x600.jpeg
https://pilar.asia/product/nasgortiarbah,888,Nasgor Tiarbah,"Berawal 2019 saat Chef Tiarbah mengembangkan protein yang tahan lama yaitu dendeng lemak, yang kemudian di pairing dengan nasi goreng dan akhirnya viral di medsos. Lalu membuka kemitraan",Kuliner,Waralaba,45000000,13,https://www.nasgortiarbah.com/,,,2015,,Jl Pulolaut No 36,9500000,1,,,https://pbs.twimg.com/profile_images/1620609648683520011/7DpoDDJb_400x400.jpg,https://pilar.asia/assets/photos/profile_photos/photo_650d854eb010f.jpg
