franchise_href,franchise_name,description,franchise_category,franchise_type,costs,phone_number,email_address,year_established,company_name,company_address,country,currency,license_duration_in_years,net_profits_per_month,return_of_investments,royalty_fees_per_month
https://mitraloka.id/franchise/menantea/src=search,Menantea,"Menantea merupakan minuman teh fusion yang dikemas secara kekinian dengan harga yang terjangkau. Di kalangan anak muda Indonesia telah terjadi peningkatan gaya hidup yang cukup signifikan di tahun 2020 sampai 2021, kebutuhan alternatif minuman yang enak, sehat, menyegarkan dengan cita rasa yang yang sesuai dengan lidah masyarakat Indonesia semakin meningkat. Menantea menghadirkan berbagai varian menu olahan teh fusion dengan nama yang unik dan menjadi menu signature seperti InTEAgral perpaduan antara royal honey milk tea boba, MatemaTEAka perpaduan antara green tea dan buahbuahan segar, dan Mantappu Tea perpaduan antara teh asli khas Indonesia dipadukan dengan buah leci dan cheese cloud.",Food & Beverage,Waralaba,125000000,,,2020,Jerome Polin Sijabat,,Indonesia,IDR,,,11 bulan,
https://mitraloka.id/franchise/ngikan/src=search,Ngikan,"Bisnis kemitraan atau franchise yang menawarkan peluang usaha kuliner dengan bahan utama ayam goreng tentu sudah sangat banyak di Indonesia. Apalagi sebagian besar masyarakat sangat menggemari makanan dengan berbagai olahan ayam. Namun, bisnis franchise yang mengusung bahan utama dari ikan tampaknya belum banyak dijumpai di Indonesia.",Food & Beverage,Peluang bisnis,300000000,,,2019,"PT Baba Rafi Internasional, Baba Rafi Enterprise",,Indonesia,IDR,,,12 bulan,
https://mitraloka.id/franchise/rachachathaitea/src=search,Rachacha Thai Tea,"Racacha Thai Tea Indonesia merupakan salah satu usaha yang bergerak dibidang kuliner minuman cepat saji, Racacha berusaha untuk menjadi bisnis waralaba thai tea terbesar, menguntungkan, dan paling dipercaya oleh para mitra. Racacha menawarkan minuman yang enak dan segar dengan bahan baku berkualitas tinggi namun dengan harga yang terjangkau serta memberikan pelayanan yang memuaskan untuk para mitra dan pelanggan Racacha thai tea Indonesia.",Food & Beverage,Waralaba,8200000,,,2016,Rachacha Thai Tea Indonesia,,Indonesia,IDR,,,2 bulan,
https://mitraloka.id/franchise/sabanafriedchicken/src=search,Sabana Fried Chicken,"Berawal dari kekhawatiran akan produk ayam yang beredar di pasaran, yaitu produk ayam yang belum jelas secara penyembelihan dan kualitasnya. Maka pada 6 Agustus 2006, H. Syamsalis membuka booth atau gerobak pertama Sabana Fried Chicken yang berlokasi di Komplek Duta Indah Kota Bekasi. Sabana Fried Chicken hadir untuk memenuhi kebutuhan masyarakat Indonesia dengan produk Fried Chicken yang halal, nikmat, dan bergizi",Food & Beverage,Waralaba,22000000,,,2006,PT Sumber Berkah Negeri,,Indonesia,IDR,,,5 bulan,
https://mitraloka.id/franchise/tahugo/src=search,Tahu Go,"Tahu adalah termasuk makanan favorite masyarakat Indonesia dari berbagai kalangan. Bisnis Tahu Goreng Kriuk adalah bisnis jangka panjang. Coba perhatikan gerobak gorengan dimana saat anda SD doyan jajan gorengan , dan sampai sekarang gerobak gorengan itu masih ada dan sudah berganti generasi, biasanya sudah dipegang anaknya. Ini bukti nyata bahwa tahu gorengan sangat diminati , dan orang terus repeat order. Karena itu jika anda membuka TAHU GO adalah keputusan terbaik karena selain murah repeat ordernya juga bagus",Food & Beverage,Peluang bisnis,19500000,,,2019,"PT Otewe Maju Bersama, OMB Group",,Indonesia,IDR,,,5 bulan,
https://mitraloka.id/franchise/tahukriukyes/src=search,Tahu Kriuk Yes,Sudah menjadi budaya orang Indonesia untuk mengkonsumsi gorengan terutama tahu.,Food & Beverage,Peluang bisnis,15000000,,,2018,Tahu Kriuk YES,,Indonesia,IDR,,,2 bulan,
https://mitraloka.id/franchise/titikoma/src=search,Titikoma,Berbeda dengan kebanyak franchise yang mengedepankan outlet berbentuk booth untuk penjualan takeandgo; Titik Koma Kopi menghadirkan konsep coffee shop sebagai cafe tempat nongkrong lengkap dengan area duduk.,Food & Beverage,Waralaba,130000000,,,2016,PT Titikoma Bahagia Abadi,,Indonesia,IDR,,,9 bulan,
https://mitraloka.id/franchise/xinonaboba/src=search,XI NO NA Boba,"XI NO NA Boba merupakan produk minuman Boba kekinian dengan varian lengkap dengan konsep yang elegan dan tentunya sangat terjangkau untuk semua kalangan. Konsep minuman cepat saji dengan kualitas tinggi, dikemas secara menarik dengan cup printing, outlet minimalis dan berkarakter.",Food & Beverage,Waralaba,6000000,,,2019,PT Bersatu Cipta Sukses,,Indonesia,IDR,,,2 bulan,
https://pilar.asia/product/8spicesnasibakarayampenyet,8Spices Nasi Bakar & Ayam Penyet,8 SPICES ( Nasi Bakar & Ayam Penyet ) menyajikan Nasi Bakar dan Ayam Penyet.,Food & Beverage,Waralaba,70000000,,,,,Lokasi Kami,,,36,56750000,,0
https://pilar.asia/product/aayampenyetsambaljandangamuk,Aayam Penyet Sambal Janda Ngamuk,Berawal dari sebuah ide untuk kuliner unik dengan cita rasa Nusantara. Ayam penyet merupakan makanan yang tidak pernah membosankan dan selalu menjadi pilihan hidangan saat makan.,Food & Beverage,Kemitraan,60000000,,,,,,,,36,47959900000,,0
https://pilar.asia/product/aigemifranchiseayamcrispyricebox,Ai Gemi  Ayam Crispy & Rice Box,"Bermula dari tiga orang pendiri yang hobi kuliner dan suka mencoba makananmakanan baru, namun terkendala adanya pandemi di pertengahan tahun 2020",Food & Beverage,Waralaba,15000000,,,,,📍Jakarta 📍Depok 📍Bekasi,,,0,1750000,,0
https://pilar.asia/product/aladdinkebab,Aladdin Kebab,Aladdin Kebab adalah Bisnis Waralaba Kebab dalam naungan PT. SAJIAN KAWULA MUDA yang dapat menjangkau ke seluruh Indonesia dengan bisnis yang menguntungkan.,Food & Beverage,Waralaba,34000000,,,,,,,,0,4143200,,0
https://pilar.asia/product/allclean,All Clean,"Berawal dari memulai usaha laundry sendiri di bilangan Bintaro dan memiliki beberapa cabang yang berjalan seiring berjalannya waktu hingga mulai membantu para pengusaha lain yang ingin memulai usaha laundry kami menyediakan segala macam solusi laundry dari mulai pengadaan mesin , desain , pengerjaan instalasi pembukaan outlet laundry , penyediaan bahan baku produksi seperti deterjen dan parfum laundry serta sistem teknologi pendukung jasa laundry hingga jasa konsultasi manajemen pengelolaan bisnis laundry itu sendiri hingga saat ini kami telah membuka ratusan outlet yang tersebar di Indonesia",Cleaning Services,Kemitraan,100000000,,,,,,,,0,0,,0
https://pilar.asia/product/aloefreshfranchiseminumanaloevera,Aloe Fresh  Minuman Aloe Vera,Aloe Vera banyak digunakan selama berabadabad. Kurang lebih 400 tahun yang lalu sampai sekarang Aloe Vera sangat dikenal khasiatnya karena pada pelepahnya terdapat berbagai macam kandungan nutrisi.,Food & Beverage,Waralaba,9900000,,,,,"📍 Green Lake, Pluit, Pesanggrahan, Tanjung Duren",,,36,3475000,,0
https://pilar.asia/product/alpokatgoyang,Alpokat Goyang,Alpokat Goyang adalah waralaba yang menghadirkan varian minuman segar berbasis alpukat dengan sentuhan inovatif. Waralaba ini menawarkan pengalaman unik dalam menikmati alpukat dengan variasi rasa yang menarik.,Food & Beverage,Kemitraan,7800000,,,,,,,,0,7080000,,0
https://pilar.asia/product/amenoramen,Ameno Ramen,"Cita cita kami selalu ingin membawa peluang makanan mahal di resto untuk dibuat terjangkau dan kita bawa di street food Karna juga pada asalnya ramen berasal dari kota Fukuoka di Jepang yang memakai konsep sering disebut yatai (Angkrinagn) sehingga Ramen merupakan makanan yang seharusnya dapat dinikmati oleh berbagai macam orang dari berbagai macam kelas, bukan hanya orang orang kelas menengah atas yang dapat menikmati cita rasa asli dari Jepang ini Di Ameno Ramen, saya membuat Ramen yg terlihat rumit di Ameno kita buat sesederhana mungkin dengan cita rasa asli dan karakter orisinil asalnya.",Food & Beverage,Waralaba,15000000,,,,,,,,12,3880000,,0
https://pilar.asia/product/autocleanwaterless,AutoClean Waterless,"AutoClean Waterless berdiri sejak 13 Februari 2016 dimulai dengan memiliki 2 tempat di Bogor dan Kalimalang dan hingga akhirnya memiliki 99 cabang yang tersebar di seluruh wilayah Indonesia. AutoClean Waterless merupakan Jasa Cuci dan Perawatan kendaraan yang hemat air. Sistem pembersihan menggunakan cara yang berbeda daru cara cuci kendaraan biasanya, Yakni dengan sistem ""Waterless"". Cairannya terbuat dari Carnauba Wax, Sealant dan Carbon, membuat Kendaraan lebih terlihat bersih dan juga terlindungi dari UV, hawa dingin dan Panas.",Cleaning Services,Kemitraan,89000000,,,,,"Kelurahan Jl. Durian Raya No.1, RT.01/RW.05, Baranangsiang, Bogor Timur, Bogor City",,,0,18750000,,0
https://pilar.asia/product/ayambebekangsaexpress,Ayam Bebek Angsa Express,Ayam Bebek Angsa (ABA) Masak Di Kuali adalah jenis usaha yang dibentuk guna menjadi solusi dalam masalah perekonomian. Selain itu Ayam Bebek Angsa (ABA) juga dibentuk guna membantu sesama mitra yang ingin menjalankan usaha dengan modal yang terjangkau dan sistem kerja sama yang mudah serta menjalankannya sangat simpel.,Food & Beverage,Kemitraan,19999999,,,,,,,,0,9750000,,0
https://pilar.asia/product/ayamdangdut,Ayam Dangdut,Ayam Dangdut adalah sebuah franchise restoran yang menawarkan ayam goreng dengan kuah dan bumbu yang menarik,Food & Beverage,Waralaba,70000000,,,,,Jakarta Selatan,,,24,6275000,,0
https://pilar.asia/product/ayamgeybokbangjarwo,Ayam Geybok Bang Jarwo,"Ayam dan sambal merupakan perpaduan terbaik yang sangat digemari di Indonesia, dengan konsep Ayam Geprek yang menjadikan Ayam Geybok bang Jarwo berdiri sampai saat ini, dengan menjaga kualitas dan cita rasa yang tidak akan pernah berubah sejak pertama kali di dirikan.",Food & Beverage,Waralaba,35000000,,,,,"Jalan Pondok Kelapa Raya, Jakarta Timur",,,12,4319000,,0
https://pilar.asia/product/ayamgorengpahlawankhassurabaya,"Ayam Goreng Pahlawan ""Khas Surabaya""",Ayam Goreng Pahlawan Khas Surabaya merupakan Rumah makan pertama yang memiliki konsep makana legendaris asal Surabaya yaitu Ayam Goreng.,Food & Beverage,Kemitraan,50000000,,,,,"1. Taman Permata Buana, Jlm Pulau Kelapa 1 B1 40, Jakarta Barat.",,,,5022600,,0
https://pilar.asia/product/ayamgorengsijagomerah,Ayam Goreng Si Jago Merah,Hadir sebagai olahan ayam rempah pedas pertama di Indonesia dengan konsep Ghost Resto,Food & Beverage,Waralaba,5000000,,,,,"Jl. Sungai Kapuas E No 69, RT 007/RW 019, Harapan Jaya, Kec Bekasi Utara, Kota Bekasi, Jawa Barat 17124",,,,3190000,,0
https://pilar.asia/product/ayamgulinglambeh,Ayam Guling Lambeh,"Sekelompok kawan sedang berkumpul menikmati indahnya hari petang, terdengar suara perut pertanda ingin meyuap sajian nikmat untuk meredakan rasa lapar. Manusia memang insan kreatif, timbullah secuil ide walau masih fiktif. Salah satu insan pun berlari menuju dapur, insaninsan lain tampak bingung karena perut yang makin meraung",Food & Beverage,Waralaba,100000000,,,,,28 Cabang Di 17 Kota 📍SBY•SDA•JKT•BDG•TGR•BJM•BPP•TJS•PKU•KPG•SLO•JBG•GSK•LGU•BLT 🔜SMR•TUAL,,,,6751000,,0
https://pilar.asia/product/ayampaduka,Ayam Paduka,"Ayam Paduka adalah produk ayam goreng yang diracik dengan bumbu yang kaya akan rempah dan ayam berkualitas. Ayam Paduka adalah nama yang diambil dari Ayam Pada Suka, dimana memiliki arti bahwa menu ini akan disukai oleh banyak orang. Ayam Paduka menyajikan sesuatu yang berbeda baik dari sisi menu, sambal, topping, dan desain kemasan. Dengan adanya Ayam Paduka, kami mengharapkan pelanggan dapat menikmati menu terbaik dan “Makan Seperti Raja”",Food & Beverage,Waralaba,8500000,,,,,,,,,3395000,,0
https://pilar.asia/product/ayampargoy,Ayam Pargoy,"ParGoy Kitchen merupakan Cloud Kitchen yang berdiri sejak Maret 2020, konsep makanan yang ditawarkan ParGoy Kitchen adalah makanan lezat dengan gaya kekinian yang bisa dipesan kapan saja dan dimana saja.",Food & Beverage,Waralaba,27000000,,,,,,,,36,9600000,,0
https://pilar.asia/product/ayamsetanfranchisepecelayamsetan,Ayam Setan ,“Ayam Setan” merupakan salah satu produk pilihan bagi penikmat ayam geprek dengan citarasa pedas yang sensasional,Food & Beverage,Waralaba,18000000,,,,,🔥Tj Duren 🔥apada 🔥Bekasi 🔥Cikupa,,,0,9640000,,0
https://pilar.asia/product/baksobojosongo,Bakso Bojo Songo,"Bakso Bojo Songo menawarkan waralaba bakso dengan cita rasa khas. Dengan bahan-bahan berkualitas tinggi dan resep tradisional, waralaba ini menjanjikan pengalaman menyantap bakso yang lezat dan autentik.",Food & Beverage,Waralaba,39000000,,,,,"Jl. Ahmad Yani No. 80 Kota Bogor, Jawa Barat Jl. Binamarga No. 11 Kota Bogor, Jawa Barat",,,36,8050000,,0
https://pilar.asia/product/bangbayikfranchisenasitelurkulitayam,Bang Bayik  Nasi Telur & Kulit Ayam,"Bangbayik adalah nama yang cukup relevan dan terdengar tidak asing di telinga kita, terutama yang tinggal di Pulau Jawa. Bangbayik kali ini adalah nasi telur olahan makanan berbahan dasar kulit yang di goreng dengan tepung bumnu crispy pilihan dan dibalur dengan saus lava pedas yang memiliki level tingkat kepedasan 15",Food & Beverage,Waralaba,9999999,,,,,,,,,6390080,,0
https://pilar.asia/product/barbekuyfranchisekorbeq,Barbekuy ,"""BarberKuy"" adalah sebuah usaha barbershop yang berlokasi di Jalan Raya Kelapa Dua Wetan No 72, Ciracas, Indonesia 13730. Mereka melayani pelanggan setiap hari mulai pukul 10 pagi hingga 9 malam.",Food & Beverage,Waralaba,18000000,,,,,"Pertumbuhan Per Tahun 2022, Barbekuy Memiliki 3 Outlet 1. Cafe Tenda; Pasar Moden BSD 2. Cafe Tenda; Pasar Segar Graha Raya 3. Cafe Tenda; Pasar Moden Bintaro",,,,5540000,,0
https://pilar.asia/product/barberbox2,Barberbox,"""Barberbox"" adalah sebuah merek barbershop yang menawarkan berbagai produk dan layanan grooming pria.",Health & Beauty,Kemitraan,370000000,,,,,,,,60,60000000,,0
https://pilar.asia/product/barbershopstory08,Barber Shop Story 08,Story08 Barbershop adalah bidang usaha cukur rambut pria untuk segmen menengah ke bawah,Health & Beauty,Kemitraan,90000000,,,,,,,,,6630000,,0
https://pilar.asia/product/basogorenggecakemitraanbasogoreng,Baso Goreng Geca ,"Produk Baso Goreng, Otak otak Crispy dan Wonton (Pangsit) Goreng merupakan cemilan yang sangat disukai masyarakat baik anakanak ataupun orangtua.",Food & Beverage,Waralaba,5000000,,,,,Yogyakarta,,,0,3200000,,0
https://pilar.asia/product/bebaqarfranchiseayce,Bebaqar,"Bebaqar menawarkan berbagai jenis makanan, seperti nasi goreng, mie goreng, dan ayam goreng.",Food & Beverage,Waralaba,25000000,,,,,,,,0,1677000,,0
https://pilar.asia/product/bebekrendangulahlali,Bebek Rendang Ulah Lali,Bebek Rendang Ulah Lali merupakan olahan resep turun temurun dari keluarga yang sampai saat ini selalu mengutamakan cita rasa yang sama.,Food & Beverage,Kemitraan,14700000,,,,,,,,36,,,0
https://pilar.asia/product/beecrepes,Bee Crepes,"Bee Crepes pertama kali dibuka di Mall of Serang sejak tahun 2016. Bee Crepes dibuat dari bahanbahan dengan kualitas terbaik dan memiliki rasa yang lezat, renyah dan wangi sehingga dapat menggugah selera setiap orang yang mencium aroma Bee Crepes. Bee Crepes dibuat langsung di hadapan konsumen sesuai pesanan varian rasa yang dipilih. Bee Crepes menyajikan 3 varian rasa yaitu asin, manis dan ice cream. Kami selalu melakukan inovasiinovasi menu baru yang disesuaikan dengan trend rasa terbaru sehingga selalu menyajikan menu kekinian dan menjadi daya tarik tersendiri bagi Sobat Bee Crepes di seluruh Indonesia.",Food & Beverage,Waralaba,48000000,,,,,"KebonJaheKaujonKramatMajaLebak,Pakupatan",,,36,,,0
https://pilar.asia/product/beningdepoairminum,Bening Depo Air Minum,"Bening Depo Air Minum menawarkan peluang bisnis yang menyegarkan di industri pasokan air. Dengan fokus pada menyediakan air minum bersih dan berkualitas, waralaba ini berkomitmen untuk memenuhi kebutuhan hidrasi pelanggannya. Bergabung dengan Bening Depo Air Minum berarti menjadi bagian dari merek terpercaya dalam pasar distribusi air.",Food & Beverage,Waralaba,150000000,,,,,Lokasi : 1. Bandung 2. Depok 3. Bekasi 4. Purwarkarta 5. Cimahi,,,60,7951000,,0
https://pilar.asia/product/besvillebarbershopcoffee,Besville Barbershop & Coffee,Besville Barbershop & Coffee menggabungkan daya tarik abadi dari barbershop tradisional dengan pesona kontemporer kedai kopi. Konsep waralaba unik ini tidak hanya menawarkan layanan grooming tetapi juga memberikan lingkungan yang santai dan sosial di mana pelanggan dapat menikmati secangkir kopi. Para pengusaha yang bergabung dengan Besville mendapatkan kesempatan untuk mengikuti tren permintaan tempat grooming dan sosial yang terus berkembang.,Health & Beauty,Waralaba,400000000,,,,,"Jl. Alun Alun Jatisari Permai Blok A1/1 Jatisari BSB Mijen Semarang Jl. KudusJeoara KM 10, Kaliwungu Kudus",,,0,17000000,,0
https://pilar.asia/product/brokitchenfranchise4multiplebrand,Bro Kitchen  4 Multiple Brand,"Bro Kitchen menawarkan peluang waralaba yang serbaguna dengan menyediakan platform untuk beberapa merek di bawah satu payung. Para pengusaha dapat diversifikasi portofolio bisnis mereka dengan mengoperasikan berbagai konsep makanan dan minuman, semuanya dikelola secara terpusat. Model waralaba ini dirancang untuk mereka yang ingin memasuki dan berhasil di pasar kuliner yang kompetitif dengan berbagai penawaran.",Food & Beverage,Waralaba,75000000,,,,,📍JKT 📍YOGYA,,,0,9800000,,0
https://pilar.asia/product/buleysteak,Buley Steak,"Buley Steak adalah waralaba yang ditujukan untuk para penggemar steak, menawarkan menu yang lezat dari daging sapi berkualitas tinggi yang dipersiapkan dengan sempurna. Dengan fokus pada bahan premium dan keahlian kuliner yang luar biasa, Buley Steak memberikan pengalaman makan yang menarik bagi para pecinta daging. Bergabung dengan waralaba ini berarti berpartisipasi dalam usaha yang memprioritaskan keunggulan kuliner dan kepuasan pelanggan.",Food & Beverage,Waralaba,66000000,,,,,1. Meruya Mercubuana,,,36,5870000,,0
https://pilar.asia/product/burgerin,Burgerin,"Burgerin adalah waralaba yang berpusat pada makanan favorit semua orang - burger. Merek ini berkomitmen untuk menciptakan kreasi burger lezat dan inovatif yang memenuhi berbagai selera. Para pengusaha yang memilih untuk berinvestasi di Burgerin bergabung dengan pasar di mana permintaan untuk burger berkualitas terus meningkat, menjamin perjalanan yang lezat ke dunia restoran cepat saji.",Food & Beverage,Waralaba,16000000,,,,,"Jl. Pandawa Lima Raya Blok DA 8 No. 1, Pamulang, Tangerang Selatan",,,36,2860000,,0
https://pilar.asia/product/burstgerrfranchiseburger,Burstgerr  Burger,"Burstgerr Franchise Burger adalah pemain dinamis dalam industri waralaba burger. Dikenal karena ledakan rasa dan penawaran menu kreatifnya, waralaba ini menjadi daya tarik bagi para penggemar burger. Bergabung dengan Burstgerr berarti menjadi bagian dari merek yang berkembang melalui inovasi kuliner dan komitmen untuk memberikan pengalaman makan yang tak terlupakan yang berpusat pada burger ikonik.",Food & Beverage,Waralaba,17500000,,,,,🍔 Ciganjur 🍔 Mampang 🍔 Bogor 🍔 Cirendeu 🍔 PanglimaPolim,,,36,7283072,,0
https://pilar.asia/product/cavalloautodetailing,Cavallo Auto Detailing,"Cavallo memberikan layanan Premium Waterless Wash n Wax, Full Salon, Interior Detailing, Exterior Detailing, Paint Correction, Engine Detailing, Nano Ceramic Coating & Car Fogging. Dan kami juga menjual produk perawatan cat kendaraan seperti shampoo mobil dan motor, wash n wax, semir ban, pembersih interior mobil, lap microfiber dan segala kebutuhan pembersihan kendaraan bermotor",Health & Beauty,Kemitraan,350000000,,,,,"Jl. Raya Sukaharti No. 112E, Sukahati, Karadenan Kab.Bogor, Jawa Barat",,,0,,,0
https://pilar.asia/product/cheeseboxfranchisericebox,Cheese Box  Rice Box,"Kamu adalah Cheese Box, sebuah brand makanan dan minuman yang berkembang dengan komitmen untuk memasak dan menyajikan makanan dan minuman kesukaan kalian, memberi kepada setiap klien cita rasa yang berkualitas dan lezat",Food & Beverage,Waralaba,25000000,,,,,"Jakarta : 📍Thamrin 10 📍 Harapan Mulia Keoran 📍 Utan Kayu, Matraman 📍 Rawa Selatan IV, Johar Baru Tangerang : 📍Jl. Raya Pakuhaji, Sepatan",,,36,7000000,,0
https://pilar.asia/product/chicandtoast,Chic And Toast,"Chic n' toast merupakan brand food & beverage yang terinspirasi jajanan food street dari negara taiwan. Chic n' toast menyajikan berbagai varian makanan dengan roti dan daging ayam sebagai salah satu bahan utama, dan ditambah berbagai varian rasa dengan kualitas premium yang mampu menghasilkan makanan dan minuman dengan cita rasa terbaik.",Food & Beverage,Waralaba,20000000,,,,,"Jl Kebon Kosong Raya No 115, Keoran, Jakarta",,,36,,,0
https://pilar.asia/product/chifrycrispysnack,Chi Fry Crispy Snack,"Chi Fry adalah jajanan ringan yang menyajikan Crispy Chicken sebagai menu utama dengan berbagai macam rasa seperti honey sauce sebagai best seller produk kami dan juga ada bumbu tabur berbagai macam rasa. Dan selai itu, terdapat beberapa menu lainnya yang sangat digemari oleh anakanak, remaja, dan dewasa.",Food & Beverage,Waralaba,25000000,,,,,Pakuwon Trade Center Surabaya,,,36,3015000,,0
https://pilar.asia/product/chiju,Chiju,Beberapa tahun belakangan ini ayam goreng Korea begitu populer di kalangan masyarakat Indonesia. Hal ini terlihat dari banyaknya resotran spesialis yang mengyuguhkan ayam goreng Negeri Ginseng di manamana. Perlu diakui keberadaan ayam goreng Korea ini tidak lepas dari drama Korea. Tidak sedikit dari drama tersebut menampilkan adegan para pemainnya menikmati seporsi ayam goreng bersama dengan bir.,Food & Beverage,Waralaba,35000000,,,,,Mal Boemi Kedaton Ground Floor,,,0,8500000,,0
https://pilar.asia/product/crispykufriedchickenfranchiseayamgoreng,Crispyku Fried Chicken ,Crispyku merupakan salah satu Brand Fried Chicken di Indonesia yang telah berdiri sejak tahun 2010 dalam bisnis makanan siap saji.,Food & Beverage,Waralaba,22000000,,,,,"Green Sedayu Bizpark, Blok GS 9 A, No. 1, Cakung Cilincing, Jakarta Timur",,,0,,,0
https://pilar.asia/product/cucidisiniajafranchiselaundry,Cuci Disini Aja ,Sebuah peluang bisnis laundry yang tersedia di Pilar Asia. Franchise ini menawarkan informasi lengkap tentang peluang bisnis laundry di Indonesia,Cleaning Services,Kemitraan,70000000,,,,,"Jl. Kresek Raya No.88, Duri Kosambi, Cengkareng, Jakarta Barat Apartment Green Palm Residence Lt. GF Tower C No. 3, Jakarta, Daerah Khusus Ibukota Jakarta 11750",,,60,5200000,,0
https://pilar.asia/product/cumigoyang,Cumi Goyang,Cumi Goyang merupakan olahan yang berbahan dasar seafood. Cumi adalah makanan yang disenangi oleh banyak kalangan.,Food & Beverage,Waralaba,7300000,,,,,,,,0,6600000,,0
https://pilar.asia/product/dailyfreshwaterdepotairminum,Daily Fresh Water Depot Air Minum,"Di kondisi ekonomi apapun, bisnis Depot Air Minum selalu mempunyai pasar yang besar dan tahan krisis, karena merupakan kebutuhan pokok masyarakat",Food & Beverage,Kemitraan,380000000,,,,,Jl. Joglo Raya No. 5 (dekat Kelurahan Joglo) Joglo Kembangan – Jakarta Barat Indonesia,,,120,0,,0
https://pilar.asia/product/dapoerbangmiing,Dapoer Bang Miing,Dapoer Bang Miing (DBM) di inisiasi oleh Bang Miing yang mengangkat kuliner khas nusantara dengan Masakan Rumah Indonesia yang pastinya disukai oleh lidah masyarakat Indonesia dan segala kalangan.,Food & Beverage,Kemitraan,500000000,,,,,"Jalan Boulevard Raya No.37 , RGA No.38 Jakasetia, RT.002/RW.019, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17147",,,0,0,,0
https://pilar.asia/product/dawetjawara,Dawet Jawara,"Dawet Jawara merupakan produk asli Nusantara, dengan bahan baku 100% dari Indonesia dan kualitas terbaik.",Food & Beverage,Waralaba,8000000,,,,,"Dawet Jawara, Gunung Sari Indah. Super Partner. Minuman. Tutup. Jam Buka. Jl. Gunung Sari Indah Blok B No 7, Karang Pilang, Surabaya.",,,12,1411000,,0
https://pilar.asia/product/dawetmerona,Dawet Merona,"Dawet Merona didirikan oleh Arif Hadi Eriandi, SE. Pada Tanggal 1 Agustus 2020, Di Surabaya Jawa Timur Indonesia. Dawet merona fokus pada pengembangan kuliner nusantara dengan sistem duplicate business (Waralaba) Visi dan Misi : Menjadi Brand Usaha produk nusantara yang menguasai pasar Indonesia. Komitmen, Inovatif, Tanggung jawab dan Mengutamakan Pelanggan",Food & Beverage,Waralaba,4999000,,,,,,,,0,4350000,,0
https://pilar.asia/product/dejamu,Dejamu,Dejamu adalah sebuah merek minuman jamu modern dengan bahan-bahan premium dan harga terjangkau,Food & Beverage,Kemitraan,50000000,,,,,,,,36,7700000,,0
https://pilar.asia/product/dengokowfranchisecoffeeandteaclub,De Ngokow ,"Yogyakarta, de Ngokow Coffee Roastery & Tea Cub berdiri sejak tahun 2012 dengan 8 cabang di 3 negara. De Ngokow juga telah mengirimkan kopinya ke lebih dari 10 negara di 3 benua. De Ngokow merupakan bisnis yang berorientasi kepada tanggung jawab sosial dalam setiap project yang dijalankan.",Food & Beverage,Waralaba,97000000,,,,,,,,0,0,,0
https://pilar.asia/product/digikidzfranchiseedukasi,Digikidz  Edukasi,"Frustasi dengan pendidikan anak di sekolah yang masih mencatatmenghafallupa, maka Ibu Hanny Agustune selaku Founder DIGIKIDZ, mendirikan sarana belajar yang menyenangkan buat anak dan remaja di Tahun 2001. Hal ini diterjemahkan dalam DIGIKIDZ yang belajar berbasis project, kerjasama team atau bentuk lain. Mulai menggunakan audio dan video dalam materi ajarnya. Karena teknologi akan sangat berperan sekali dalam kehidupan kita sekarang dan kedepan.",Education,Waralaba,150000000,,,,,,,,60,0,,0
https://pilar.asia/product/dimsummbludak,Dimsum Mbludak,"Sebagai salah satu produsen Dimsum berkualitas di Indonesia, Dimsum Mbludak memiliki misi untuk memperkenalkan keragaman dan kelezatan varian Dimsum melalui produk kami, serta menciptakan pengalaman makan yang menyenangkan untuk seluruh lapisan masyarakat.",Food & Beverage,Kemitraan,3500000,,,,,,,,0,14490000,,0
https://pilar.asia/product/donsburgerfranchiseburger,Don’s Burger ,"Don’s Burger terlahir di 2007 dari sebuah kontemplasi. Semuanya tentang bagaimana menerjemahkan suatu konsep dalam meracik dan meramu sajian yang otentik, berkelas namun terjangkau.",Food & Beverage,Waralaba,165000000,,,,,"Luasan Lokasi Minimal 7 X 3 M2 Utilitas Lokasi : 1. Listrik 80A  3 Fase ( 16,500vA) 2. PAM / Air Bersih 3. Instalasi Pipa Gas Fasilitas : 1. Jaringan Internet Tersedia 2. Saluran Pembuagan Air Kotor Tersedia 3. Ada Area Parkir Mobil / Motor",,,36,14503333,,0
https://pilar.asia/product/duriankocoktegang,Durian Kocok Tegang,"Bisnis Auto Pilot bergaransi BEP selama 6bln, jualan kami adalah Minuman Durian dan Es coklat di mana kedua 2 jenis minuman ini memiliki pecinta fanatik",Food & Beverage,Kemitraan,15000000,,,,,,,,12,2900000,,0
https://pilar.asia/product/easypizzafranchisepizzacone,Easy Pizza  Pizza Cone,"Seiring dengan berkembangnya dunia kuliner di Indonesia dan semakin banyaknya makanan kekinian yang hadir, menjadikan dunia kuliner semakin berkembang pesat sehingga mengharuskan kami dengan ideide yang kreatif berusaha mentransformasi bentuk pizza pan (original) menjadi bentuk pizza cone yang bertujuan untuk mempermudah customer untuk dapat menyantap pizza kapanpun dan dimanapun berada, tanpa harus ribet, tanpa harus dibawa pulang terlebih dahulu atau santap di restoran. Karena kami berusaha menjadikannya sebagai street snack untuk bisa dinikmati sambil jalan jalan di Mall.",Food & Beverage,Waralaba,37500000,,,,,,,,60,11937500,,0
