franchise_href,franchise_id,franchise_name,description,franchise_category,franchise_type,costs,total_outlets,website_url,phone_number,email_address,year_established,company_name,company_address,net_profits_per_month,license_duration_in_years,royalty_fees_per_month,return_of_investments,logo_image_url,image_url
https://mitraloka.id/franchise/lionparcel/src=search,767,Lion Parcel,"Lion Parcel merupakan perusahaan penyedia jasa kuris, jasa pengiriman domestik dan internasional. Lion Parcel didukung oleh jaringan dan infrastruktur Lion Group.",Logistik,Keagenan,5000000,700,https://lionparcel.com/,02180820072,,2013,,,,,,,,
https://mitraloka.id/franchise/manjacheesetea/src=search,768,Manja Cheese Tea,"Bubble Tea mengawali trend minuman populer dengan konsep teh olahan yang dipadukan dengan bubble topping pada tahun 2021, menginjak pertumbuhan bisnis di tahun 2014 kembali membawa trend minuman milk tea populer, kemudian pada tahun 2017 sangat populer dengan trend teh olahan terbaru. minuman dari Thailand yang sangat kita kenal sebagai Thai Tea.",Kuliner,Peluang bisnis,5800000,100,https://www.instagram.com/manjacheesetea.official,082314204689,pemasaranpta01@gmail.com,2019,"PT Anak Kreasi Muda, Anak Kreasi Muda Group",,,,,,,
https://mitraloka.id/franchise/menantea/src=search,769,Menantea,"Menantea merupakan minuman teh fusion yang dikemas secara kekinian dengan harga yang terjangkau. Di kalangan anak muda Indonesia telah terjadi peningkatan gaya hidup yang cukup signifikan di tahun 2020 sampai 2021, kebutuhan alternatif minuman yang enak, sehat, menyegarkan dengan cita rasa yang yang sesuai dengan lidah masyarakat Indonesia semakin meningkat. Menantea menghadirkan berbagai varian menu olahan teh fusion dengan nama yang unik dan menjadi menu signature seperti InTEAgral perpaduan antara royal honey milk tea boba, MatemaTEAka perpaduan antara green tea dan buahbuahan segar, dan Mantappu Tea perpaduan antara teh asli khas Indonesia dipadukan dengan buah leci dan cheese cloud.",Kuliner,Waralaba,125000000,186,https://menantea.co.id/,081284150702,marketing@menantea.co.id,2020,Jerome Polin Sijabat,,,,,,,
https://mitraloka.id/franchise/ngikan/src=search,770,Ngikan,"Bisnis kemitraan atau franchise yang menawarkan peluang usaha kuliner dengan bahan utama ayam goreng tentu sudah sangat banyak di Indonesia. Apalagi sebagian besar masyarakat sangat menggemari makanan dengan berbagai olahan ayam. Namun, bisnis franchise yang mengusung bahan utama dari ikan tampaknya belum banyak dijumpai di Indonesia.",Kuliner,Peluang bisnis,300000000,173,https://www.instagram.com/ngikan.yuk,,,2019,"PT Baba Rafi Internasional, Baba Rafi Enterprise",,,,,,,
https://mitraloka.id/franchise/rachachathaitea/src=search,771,Rachacha Thai Tea,"Racacha Thai Tea Indonesia merupakan salah satu usaha yang bergerak dibidang kuliner minuman cepat saji, Racacha berusaha untuk menjadi bisnis waralaba thai tea terbesar, menguntungkan, dan paling dipercaya oleh para mitra. Racacha menawarkan minuman yang enak dan segar dengan bahan baku berkualitas tinggi namun dengan harga yang terjangkau serta memberikan pelayanan yang memuaskan untuk para mitra dan pelanggan Racacha thai tea Indonesia.",Kuliner,Waralaba,8200000,200,https://www.rachacha.id/,081575862500,,2016,Rachacha Thai Tea Indonesia,,,,,,,
https://mitraloka.id/franchise/sabanafriedchicken/src=search,772,Sabana Fried Chicken,"Berawal dari kekhawatiran akan produk ayam yang beredar di pasaran, yaitu produk ayam yang belum jelas secara penyembelihan dan kualitasnya. Maka pada 6 Agustus 2006, H. Syamsalis membuka booth atau gerobak pertama Sabana Fried Chicken yang berlokasi di Komplek Duta Indah Kota Bekasi. Sabana Fried Chicken hadir untuk memenuhi kebutuhan masyarakat Indonesia dengan produk Fried Chicken yang halal, nikmat, dan bergizi",Kuliner,Waralaba,22000000,"2,600",https://www.instagram.com/sabanaku,082121210068,,2006,PT Sumber Berkah Negeri,,,,,,,
https://mitraloka.id/franchise/tahugo/src=search,773,Tahu Go,"Tahu adalah termasuk makanan favorite masyarakat Indonesia dari berbagai kalangan. Bisnis Tahu Goreng Kriuk adalah bisnis jangka panjang. Coba perhatikan gerobak gorengan dimana saat anda SD doyan jajan gorengan , dan sampai sekarang gerobak gorengan itu masih ada dan sudah berganti generasi, biasanya sudah dipegang anaknya. Ini bukti nyata bahwa tahu gorengan sangat diminati , dan orang terus repeat order. Karena itu jika anda membuka TAHU GO adalah keputusan terbaik karena selain murah repeat ordernya juga bagus",Kuliner,Peluang bisnis,19500000,300,https://www.instagram.com/tahugoid,081290302236,,2019,"PT Otewe Maju Bersama, OMB Group",,,,,,,
https://mitraloka.id/franchise/tahukriukyes/src=search,774,Tahu Kriuk Yes,Sudah menjadi budaya orang Indonesia untuk mengkonsumsi gorengan terutama tahu.,Kuliner,Peluang bisnis,15000000,190,https://www.instagram.com/tahukriukyes,08179091909,tahukriukyes@gmail.com,2018,Tahu Kriuk YES,,,,,,,
https://mitraloka.id/franchise/titikoma/src=search,775,Titik koma,Berbeda dengan kebanyak franchise yang mengedepankan outlet berbentuk booth untuk penjualan takeandgo; Titik Koma Kopi menghadirkan konsep coffee shop sebagai cafe tempat nongkrong lengkap dengan area duduk.,Kuliner,Waralaba,130000000,40,https://titikkoma.com/,,,2016,PT Titikoma Bahagia Abadi,,,,,,,
https://mitraloka.id/franchise/xinonaboba/src=search,776,XI NO NA Boba,"XI NO NA Boba merupakan produk minuman Boba kekinian dengan varian lengkap dengan konsep yang elegan dan tentunya sangat terjangkau untuk semua kalangan. Konsep minuman cepat saji dengan kualitas tinggi, dikemas secara menarik dengan cup printing, outlet minimalis dan berkarakter.",Kuliner,Waralaba,6000000,275,https://www.instagram.com/xinonaboba.officiall,0821344409535,xinona@yahoo.com,2019,PT Bersatu Cipta Sukses,,,,,,,
https://pilar.asia/product/8spicesnasibakarayampenyet,777,8Spices,8 SPICES ( Nasi Bakar & Ayam Penyet ) menyajikan Nasi Bakar dan Ayam Penyet.,Kuliner,Waralaba,70000000,4,https://www.instagram.com/8spices_id/,081388880800,,,,,56750000,3,,,,
https://pilar.asia/product/aayampenyetsambaljandangamuk,778,Ayam Penyet Sambal Janda Ngamuk,Berawal dari sebuah ide untuk kuliner unik dengan cita rasa Nusantara. Ayam penyet merupakan makanan yang tidak pernah membosankan dan selalu menjadi pilihan hidangan saat makan.,Kuliner,Kemitraan,60000000,4,https://www.instagram.com/sambal.jandangamuk/,082113970407,,,,,47959900000,3,,,,
https://pilar.asia/product/aigemifranchiseayamcrispyricebox,779,Ai Gem,"Bermula dari tiga orang pendiri yang hobi kuliner dan suka mencoba makananmakanan baru, namun terkendala adanya pandemi di pertengahan tahun 2020",Kuliner,Waralaba,15000000,4,https://www.instagram.com/aigemi.official/,,,,,Jakarta Depok Bekasi,1750000,,,,,
https://pilar.asia/product/aladdinkebab,780,Aladdin Kebab,Aladdin Kebab adalah Bisnis Waralaba Kebab dalam naungan PT. SAJIAN KAWULA MUDA yang dapat menjangkau ke seluruh Indonesia dengan bisnis yang menguntungkan.,Kuliner,Waralaba,34000000,1,https://www.instagram.com/kebab_aladdin/,081384832883,,2019,,,4143200,,,,,
https://pilar.asia/product/allclean,781,All Clean,"Berawal dari memulai usaha laundry sendiri di bilangan Bintaro dan memiliki beberapa cabang yang berjalan seiring berjalannya waktu hingga mulai membantu para pengusaha lain yang ingin memulai usaha laundry kami menyediakan segala macam solusi laundry dari mulai pengadaan mesin , desain , pengerjaan instalasi pembukaan outlet laundry , penyediaan bahan baku produksi seperti deterjen dan parfum laundry serta sistem teknologi pendukung jasa laundry hingga jasa konsultasi manajemen pengelolaan bisnis laundry itu sendiri hingga saat ini kami telah membuka ratusan outlet yang tersebar di Indonesia",Jasa Kebersihan,Kemitraan,100000000,,,,admin@allclean.id,,,,,,,,,
https://pilar.asia/product/aloefreshfranchiseminumanaloevera,782,Aloe Fresh,Aloe Vera banyak digunakan selama berabadabad. Kurang lebih 400 tahun yang lalu sampai sekarang Aloe Vera sangat dikenal khasiatnya karena pada pelepahnya terdapat berbagai macam kandungan nutrisi.,Kuliner,Waralaba,9900000,4,https://www.instagram.com/aloefresh.id/,087847276867,admin@aloefresh.id,,,"Green Lake, Pluit, Pesanggrahan, Tanjung Duren",3475000,3,,,,
https://pilar.asia/product/alpokatgoyang,783,Alpokat Goyang,Alpokat Goyang adalah waralaba yang menghadirkan varian minuman segar berbasis alpukat dengan sentuhan inovatif. Waralaba ini menawarkan pengalaman unik dalam menikmati alpukat dengan variasi rasa yang menarik.,Kuliner,Kemitraan,7800000,6,https://www.instagram.com/apugoy.mo/,,,,,,7080000,,,,,
https://pilar.asia/product/amenoramen,784,Ameno Ramen,"Cita cita kami selalu ingin membawa peluang makanan mahal di resto untuk dibuat terjangkau dan kita bawa di street food Karna juga pada asalnya ramen berasal dari kota Fukuoka di Jepang yang memakai konsep sering disebut yatai (Angkrinagn) sehingga Ramen merupakan makanan yang seharusnya dapat dinikmati oleh berbagai macam orang dari berbagai macam kelas, bukan hanya orang orang kelas menengah atas yang dapat menikmati cita rasa asli dari Jepang ini Di Ameno Ramen, saya membuat Ramen yg terlihat rumit di Ameno kita buat sesederhana mungkin dengan cita rasa asli dan karakter orisinil asalnya.",Kuliner,Waralaba,15000000,4,https://ameno.id/,081776301467,ameno2706@gmail.com,2017,,,3880000,1,,,,
https://pilar.asia/product/autocleanwaterless,785,AutoClean Waterless,"AutoClean Waterless berdiri sejak 13 Februari 2016 dimulai dengan memiliki 2 tempat di Bogor dan Kalimalang dan hingga akhirnya memiliki 99 cabang yang tersebar di seluruh wilayah Indonesia. AutoClean Waterless merupakan Jasa Cuci dan Perawatan kendaraan yang hemat air. Sistem pembersihan menggunakan cara yang berbeda daru cara cuci kendaraan biasanya, Yakni dengan sistem ""Waterless"". Cairannya terbuat dari Carnauba Wax, Sealant dan Carbon, membuat Kendaraan lebih terlihat bersih dan juga terlindungi dari UV, hawa dingin dan Panas.",Jasa Kebersihan,Kemitraan,89000000,99,https://autocleanwaterless.com/,081293100315,,2019,,"Kelurahan Jl. Durian Raya No.1, RT.01/RW.05, Baranangsiang, Bogor Timur, Bogor City",18750000,,,,,
https://pilar.asia/product/ayambebekangsaexpress,786,Ayam Bebek Angsa Express,Ayam Bebek Angsa (ABA) Masak Di Kuali adalah jenis usaha yang dibentuk guna menjadi solusi dalam masalah perekonomian. Selain itu Ayam Bebek Angsa (ABA) juga dibentuk guna membantu sesama mitra yang ingin menjalankan usaha dengan modal yang terjangkau dan sistem kerja sama yang mudah serta menjalankannya sangat simpel.,Kuliner,Kemitraan,19999999,1,https://www.instagram.com/ayambebekangsa.masakdikuali/,081382317668,ayambebekangsa.official@gmail.com,,,,9750000,,,,,
https://pilar.asia/product/ayamdangdut,787,Ayam Dangdut,Ayam Dangdut adalah sebuah franchise restoran yang menawarkan ayam goreng dengan kuah dan bumbu yang menarik,Kuliner,Waralaba,70000000,3,https://www.instagram.com/ayamsambaldangdut/,081218204129,,,,Jakarta Selatan,6275000,2,,,,
https://pilar.asia/product/ayamgeybokbangjarwo,788,Ayam Geybok Bang Jarwo,"Ayam dan sambal merupakan perpaduan terbaik yang sangat digemari di Indonesia, dengan konsep Ayam Geprek yang menjadikan Ayam Geybok bang Jarwo berdiri sampai saat ini, dengan menjaga kualitas dan cita rasa yang tidak akan pernah berubah sejak pertama kali di dirikan.",Kuliner,Waralaba,35000000,2,https://www.instagram.com/ayamgeybokbangjarwo/,081590303248,geybokbangjarwo@gmail.com,,,"Jalan Pondok Kelapa Raya, Jakarta Timur",4319000,1,,,,
https://pilar.asia/product/ayamgorengpahlawankhassurabaya,789,"Ayam Goreng Pahlawan ""Khas Surabaya""",Ayam Goreng Pahlawan Khas Surabaya merupakan Rumah makan pertama yang memiliki konsep makana legendaris asal Surabaya yaitu Ayam Goreng.,Kuliner,Kemitraan,50000000,2,https://www.instagram.com/ayampahlawan.id/,,,1992,,"1. Taman Permata Buana, Jlm Pulau Kelapa 1 B1 40, Jakarta Barat.",5022600,,,,,
https://pilar.asia/product/ayamgorengsijagomerah,790,Ayam Goreng Si Jago Merah,Hadir sebagai olahan ayam rempah pedas pertama di Indonesia dengan konsep Ghost Resto,Kuliner,Waralaba,5000000,1,https://gofood.co.id/jakarta/restaurant/ayamgorengsijagomerah59c545beb6cb4d6e9b8fdc84998d4607,,,,,"Jl. Sungai Kapuas E No 69, RT 007/RW 019, Harapan Jaya, Kec Bekasi Utara, Kota Bekasi, Jawa Barat 17124",3190000,,,,,
https://pilar.asia/product/ayamgulinglambeh,791,Ayam Guling Lambeh,"Sekelompok kawan sedang berkumpul menikmati indahnya hari petang, terdengar suara perut pertanda ingin meyuap sajian nikmat untuk meredakan rasa lapar. Manusia memang insan kreatif, timbullah secuil ide walau masih fiktif. Salah satu insan pun berlari menuju dapur, insaninsan lain tampak bingung karena perut yang makin meraung",Kuliner,Waralaba,100000000,25,https://www.instagram.com/ayamgulinglambeh/,,,2021,,28 Cabang Di 17 Kota 📍SBY•SDA•JKT•BDG•TGR•BJM•BPP•TJS•PKU•KPG•SLO•JBG•GSK•LGU•BLT 🔜SMR•TUAL,6751000,,,,,
https://pilar.asia/product/ayampaduka,792,Ayam Paduka,"Ayam Paduka adalah produk ayam goreng yang diracik dengan bumbu yang kaya akan rempah dan ayam berkualitas. Ayam Paduka adalah nama yang diambil dari Ayam Pada Suka, dimana memiliki arti bahwa menu ini akan disukai oleh banyak orang. Ayam Paduka menyajikan sesuatu yang berbeda baik dari sisi menu, sambal, topping, dan desain kemasan. Dengan adanya Ayam Paduka, kami mengharapkan pelanggan dapat menikmati menu terbaik dan “Makan Seperti Raja”",Kuliner,Waralaba,8500000,3,https://www.instagram.com/ayampaduka.id/,088220696492,,,,,3395000,,,,,
https://pilar.asia/product/ayampargoy,793,Ayam Pargoy,"ParGoy Kitchen merupakan Cloud Kitchen yang berdiri sejak Maret 2020, konsep makanan yang ditawarkan ParGoy Kitchen adalah makanan lezat dengan gaya kekinian yang bisa dipesan kapan saja dan dimana saja.",Kuliner,Waralaba,27000000,3,https://www.facebook.com/people/AyamPargoy/100075709338904/?paipv=0&eav=Afb7CK1gSFKbyx1qwZZs2aWjp0mEr5IsksgK9Ham3uROwPSXc7AtoTNEvs8nH_PB_I&_rdr,,,,,,9600000,3,,,,
https://pilar.asia/product/ayamsetanfranchisepecelayamsetan,794,Ayam Setan ,“Ayam Setan” merupakan salah satu produk pilihan bagi penikmat ayam geprek dengan citarasa pedas yang sensasional,Kuliner,Waralaba,18000000,2,https://www.instagram.com/ayam.setan/,08179987988,ayamsetan.id@gmail.com,,,Tj Duren apada Bekasi Cikupa,9640000,,,,,
https://pilar.asia/product/baksobojosongo,795,Bakso Bojo Songo,"Bakso Bojo Songo menawarkan waralaba bakso dengan cita rasa khas. Dengan bahan-bahan berkualitas tinggi dan resep tradisional, waralaba ini menjanjikan pengalaman menyantap bakso yang lezat dan autentik.",Kuliner,Waralaba,39000000,3,https://www.instagram.com/baksobojosongo/,08111191170,,,,"Jl. Ahmad Yani No. 80 Kota Bogor, Jawa Barat Jl. Binamarga No. 11 Kota Bogor, Jawa Barat",8050000,3,,,,
https://pilar.asia/product/bangbayikfranchisenasitelurkulitayam,796,Bang Bayik ,"Bangbayik adalah nama yang cukup relevan dan terdengar tidak asing di telinga kita, terutama yang tinggal di Pulau Jawa. Bangbayik kali ini adalah nasi telur olahan makanan berbahan dasar kulit yang di goreng dengan tepung bumnu crispy pilihan dan dibalur dengan saus lava pedas yang memiliki level tingkat kepedasan 15",Kuliner,Waralaba,9999999,,https://www.facebook.com/nasitelurbabaaceng,,,,,,6390080,,,,,
https://pilar.asia/product/barbekuyfranchisekorbeq,797,Barbekuy ,"""BarberKuy"" adalah sebuah usaha barbershop yang berlokasi di Jalan Raya Kelapa Dua Wetan No 72, Ciracas, Indonesia 13730. Mereka melayani pelanggan setiap hari mulai pukul 10 pagi hingga 9 malam.",Kuliner,Waralaba,18000000,3,https://www.instagram.com/barbekuy.korbeq/,,,,,"Pertumbuhan Per Tahun 2022, Barbekuy Memiliki 3 Outlet 1. Cafe Tenda; Pasar Moden BSD 2. Cafe Tenda; Pasar Segar Graha Raya 3. Cafe Tenda; Pasar Moden Bintaro",5540000,,,,,
https://pilar.asia/product/barberbox2,798,Barberbox,"""Barberbox"" adalah sebuah merek barbershop yang menawarkan berbagai produk dan layanan grooming pria.",Kesehatan & Kecantikan,Kemitraan,370000000,18,https://www.instagram.com/barberbox_jember/,08561077736,,,,,60000000,5,,,,
https://pilar.asia/product/barbershopstory08,799,Barber Shop Story 08,Story08 Barbershop adalah bidang usaha cukur rambut pria untuk segmen menengah ke bawah,Kesehatan & Kecantikan,Kemitraan,90000000,,https://www.instagram.com/story08barbershop/,,,,,,6630000,,,,,
https://pilar.asia/product/basogorenggecakemitraanbasogoreng,800,Baso Goreng Geca ,"Produk Baso Goreng, Otak otak Crispy dan Wonton (Pangsit) Goreng merupakan cemilan yang sangat disukai masyarakat baik anakanak ataupun orangtua.",Kuliner,Waralaba,5000000,5,https://gofood.co.id/yogyakarta/restaurant/basogorenggecagejayan24480b6442ef4b369297a97f4536c520,,,,,Yogyakarta,3200000,,,,,
https://pilar.asia/product/bebaqarfranchiseayce,801,Bebaqar,"Bebaqar menawarkan berbagai jenis makanan, seperti nasi goreng, mie goreng, dan ayam goreng.",Kuliner,Waralaba,25000000,18,https://www.instagram.com/bebaqar.franchisor/,082112212922,bebaqar.id@gmail.com,,,,1677000,,,,,
https://pilar.asia/product/bebekrendangulahlali,802,Bebek Rendang Ulah Lali,Bebek Rendang Ulah Lali merupakan olahan resep turun temurun dari keluarga yang sampai saat ini selalu mengutamakan cita rasa yang sama.,Kuliner,Kemitraan,14700000,5,https://www.instagram.com/bebekulahlali/,,,,,,,3,,,,
https://pilar.asia/product/beecrepes,803,Bee Crepes,"Bee Crepes pertama kali dibuka di Mall of Serang sejak tahun 2016. Bee Crepes dibuat dari bahanbahan dengan kualitas terbaik dan memiliki rasa yang lezat, renyah dan wangi sehingga dapat menggugah selera setiap orang yang mencium aroma Bee Crepes. Bee Crepes dibuat langsung di hadapan konsumen sesuai pesanan varian rasa yang dipilih. Bee Crepes menyajikan 3 varian rasa yaitu asin, manis dan ice cream. Kami selalu melakukan inovasiinovasi menu baru yang disesuaikan dengan trend rasa terbaru sehingga selalu menyajikan menu kekinian dan menjadi daya tarik tersendiri bagi Sobat Bee Crepes di seluruh Indonesia.",Kuliner,Waralaba,48000000,1,https://www.instagram.com/beecrepes/,,,,,"KebonJaheKaujonKramatMajaLebak,Pakupatan",,3,,,,
https://pilar.asia/product/beningdepoairminum,804,Bening Depo Air Minum,"Bening Depo Air Minum menawarkan peluang bisnis yang menyegarkan di industri pasokan air. Dengan fokus pada menyediakan air minum bersih dan berkualitas, waralaba ini berkomitmen untuk memenuhi kebutuhan hidrasi pelanggannya. Bergabung dengan Bening Depo Air Minum berarti menjadi bagian dari merek terpercaya dalam pasar distribusi air.",Kuliner,Waralaba,150000000,3,https://www.beningairminum.com/,08221112425,,,,Lokasi : 1. Bandung 2. Depok 3. Bekasi 4. Purwarkarta 5. Cimahi,7951000,5,,,,
https://pilar.asia/product/besvillebarbershopcoffee,805,Besville Barbershop & Coffee,Besville Barbershop & Coffee menggabungkan daya tarik abadi dari barbershop tradisional dengan pesona kontemporer kedai kopi. Konsep waralaba unik ini tidak hanya menawarkan layanan grooming tetapi juga memberikan lingkungan yang santai dan sosial di mana pelanggan dapat menikmati secangkir kopi. Para pengusaha yang bergabung dengan Besville mendapatkan kesempatan untuk mengikuti tren permintaan tempat grooming dan sosial yang terus berkembang.,Kesehatan & Kecantikan,Waralaba,400000000,,https://www.instagram.com/besville_barbershop/,08112713889,,,,"Jl. Alun Alun Jatisari Permai Blok A1/1 Jatisari BSB Mijen Semarang Jl. KudusJeoara KM 10, Kaliwungu Kudus",17000000,,,,,
https://pilar.asia/product/brokitchenfranchise4multiplebrand,806,Bro Kitchen,"Bro Kitchen menawarkan peluang waralaba yang serbaguna dengan menyediakan platform untuk beberapa merek di bawah satu payung. Para pengusaha dapat diversifikasi portofolio bisnis mereka dengan mengoperasikan berbagai konsep makanan dan minuman, semuanya dikelola secara terpusat. Model waralaba ini dirancang untuk mereka yang ingin memasuki dan berhasil di pasar kuliner yang kompetitif dengan berbagai penawaran.",Kuliner,Waralaba,75000000,7,https://www.instagram.com/brokitchenid/,,,,,JKT YOGYA,9800000,,,,,
https://pilar.asia/product/buleysteak,807,Buley Steak,"Buley Steak adalah waralaba yang ditujukan untuk para penggemar steak, menawarkan menu yang lezat dari daging sapi berkualitas tinggi yang dipersiapkan dengan sempurna. Dengan fokus pada bahan premium dan keahlian kuliner yang luar biasa, Buley Steak memberikan pengalaman makan yang menarik bagi para pecinta daging. Bergabung dengan waralaba ini berarti berpartisipasi dalam usaha yang memprioritaskan keunggulan kuliner dan kepuasan pelanggan.",Kuliner,Waralaba,66000000,4,https://www.instagram.com/buleysteak/,,,,,1. Meruya Mercubuana,5870000,3,,,,
https://pilar.asia/product/burgerin,808,Burgerin,"Burgerin adalah waralaba yang berpusat pada makanan favorit semua orang - burger. Merek ini berkomitmen untuk menciptakan kreasi burger lezat dan inovatif yang memenuhi berbagai selera. Para pengusaha yang memilih untuk berinvestasi di Burgerin bergabung dengan pasar di mana permintaan untuk burger berkualitas terus meningkat, menjamin perjalanan yang lezat ke dunia restoran cepat saji.",Kuliner,Waralaba,16000000,12,https://www.instagram.com/burgerin_idn/,,,,,"Jl. Pandawa Lima Raya Blok DA 8 No. 1, Pamulang, Tangerang Selatan",2860000,3,,,,
https://pilar.asia/product/burstgerrfranchiseburger,809,Burstgerr,"Burstgerr Franchise Burger adalah pemain dinamis dalam industri waralaba burger. Dikenal karena ledakan rasa dan penawaran menu kreatifnya, waralaba ini menjadi daya tarik bagi para penggemar burger. Bergabung dengan Burstgerr berarti menjadi bagian dari merek yang berkembang melalui inovasi kuliner dan komitmen untuk memberikan pengalaman makan yang tak terlupakan yang berpusat pada burger ikonik.",Kuliner,Waralaba,17500000,3,https://www.instagram.com/burstgerr.condet/,,,,,Ciganjur Mampang Bogor Cirendeu PanglimaPolim,7283072,3,,,,
https://pilar.asia/product/cavalloautodetailing,810,Cavallo Auto Detailing,"Cavallo memberikan layanan Premium Waterless Wash n Wax, Full Salon, Interior Detailing, Exterior Detailing, Paint Correction, Engine Detailing, Nano Ceramic Coating & Car Fogging. Dan kami juga menjual produk perawatan cat kendaraan seperti shampoo mobil dan motor, wash n wax, semir ban, pembersih interior mobil, lap microfiber dan segala kebutuhan pembersihan kendaraan bermotor",Kesehatan & Kecantikan,Kemitraan,350000000,3,https://cavalloschild.co.id/,,,,,"Jl. Raya Sukaharti No. 112E, Sukahati, Karadenan Kab.Bogor, Jawa Barat",,,,,,
https://pilar.asia/product/cheeseboxfranchisericebox,811,Cheese Box,"Kamu adalah Cheese Box, sebuah brand makanan dan minuman yang berkembang dengan komitmen untuk memasak dan menyajikan makanan dan minuman kesukaan kalian, memberi kepada setiap klien cita rasa yang berkualitas dan lezat",Kuliner,Waralaba,25000000,3,https://www.instagram.com/cheeseboxid/,08989229228,,,,"Jakarta : Thamrin 10 Harapan Mulia Keoran Utan Kayu, Matraman Rawa Selatan IV, Johar Baru Tangerang : Jl. Raya Pakuhaji, Sepatan",7000000,3,,,,
https://pilar.asia/product/chicandtoast,812,Chic And Toast,"Chic n' toast merupakan brand Kuliner yang terinspirasi jajanan food street dari negara taiwan. Chic n' toast menyajikan berbagai varian makanan dengan roti dan daging ayam sebagai salah satu bahan utama, dan ditambah berbagai varian rasa dengan kualitas premium yang mampu menghasilkan makanan dan minuman dengan cita rasa terbaik.",Kuliner,Waralaba,20000000,6,https://www.instagram.com/chicandtoast/,081213461690,,,,"Jl Kebon Kosong Raya No 115, Keoran, Jakarta",,3,,,,
https://pilar.asia/product/chifrycrispysnack,813,Chi Fry Crispy Snack,"Chi Fry adalah jajanan ringan yang menyajikan Crispy Chicken sebagai menu utama dengan berbagai macam rasa seperti honey sauce sebagai best seller produk kami dan juga ada bumbu tabur berbagai macam rasa. Dan selai itu, terdapat beberapa menu lainnya yang sangat digemari oleh anakanak, remaja, dan dewasa.",Kuliner,Waralaba,25000000,15,https://www.instagram.com/chifrygresik_gkb,08989724906,,,,Pakuwon Trade Center Surabaya,3015000,3,,,,
https://pilar.asia/product/chiju,814,Chiju,Beberapa tahun belakangan ini ayam goreng Korea begitu populer di kalangan masyarakat Indonesia. Hal ini terlihat dari banyaknya resotran spesialis yang mengyuguhkan ayam goreng Negeri Ginseng di manamana. Perlu diakui keberadaan ayam goreng Korea ini tidak lepas dari drama Korea. Tidak sedikit dari drama tersebut menampilkan adegan para pemainnya menikmati seporsi ayam goreng bersama dengan bir.,Kuliner,Waralaba,35000000,,,,,,,Mal Boemi Kedaton Ground Floor,8500000,,,,,
https://pilar.asia/product/crispykufriedchickenfranchiseayamgoreng,815,Crispyku Fried Chicken ,Crispyku merupakan salah satu Brand Fried Chicken di Indonesia yang telah berdiri sejak tahun 2010 dalam bisnis makanan siap saji.,Kuliner,Waralaba,22000000,67,www.crispyku.com,08159979282,,2010,,"Green Sedayu Bizpark, Blok GS 9 A, No. 1, Cakung Cilincing, Jakarta Timur",,,,,,
https://pilar.asia/product/cucidisiniajafranchiselaundry,816,Cuci Disini Aja ,Sebuah peluang bisnis laundry yang tersedia di Pilar Asia. Franchise ini menawarkan informasi lengkap tentang peluang bisnis laundry di Indonesia,Jasa Kebersihan,Kemitraan,70000000,1,https://www.instagram.com/cucidisiniaja/,,,,,"Jl. Kresek Raya No.88, Duri Kosambi, Cengkareng, Jakarta Barat Apartment Green Palm Residence Lt. GF Tower C No. 3, Jakarta, Daerah Khusus Ibukota Jakarta 11750",5200000,5,,,,
https://pilar.asia/product/cumigoyang,817,Cumi Goyang,Cumi Goyang merupakan olahan yang berbahan dasar seafood. Cumi adalah makanan yang disenangi oleh banyak kalangan.,Kuliner,Waralaba,7300000,,https://www.instagram.com/cumigoyang_bogor/,,,,,,6600000,,,,,
https://pilar.asia/product/dailyfreshwaterdepotairminum,818,Daily Fresh Water,"Di kondisi ekonomi apapun, bisnis Depot Air Minum selalu mempunyai pasar yang besar dan tahan krisis, karena merupakan kebutuhan pokok masyarakat",Kuliner,Kemitraan,380000000,,https://www.dailyfreshwater.com/,081513122531,customermwb@gmail.com <customermwb@gmail.com>;,,,Jl. Joglo Raya No. 5 (dekat Kelurahan Joglo) Joglo Kembangan – Jakarta Barat Indonesia,,10,,,,
https://pilar.asia/product/dapoerbangmiing,819,Dapoer Bang Miing,Dapoer Bang Miing (DBM) di inisiasi oleh Bang Miing yang mengangkat kuliner khas nusantara dengan Masakan Rumah Indonesia yang pastinya disukai oleh lidah masyarakat Indonesia dan segala kalangan.,Kuliner,Kemitraan,500000000,,https://www.instagram.com/dapoer.bangmiing/,08119486667,dapoerbangmiing@gmail.com,,,"Jalan Boulevard Raya No.37 , RGA No.38 Jakasetia, RT.002/RW.019, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17147",,,,,,
https://pilar.asia/product/dawetjawara,820,Dawet Jawara,"Dawet Jawara merupakan produk asli Nusantara, dengan bahan baku 100% dari Indonesia dan kualitas terbaik.",Kuliner,Waralaba,8000000,1,https://www.instagram.com/dawetjawara/,,,,,"Dawet Jawara, Gunung Sari Indah. Super Partner. Minuman. Tutup. Jam Buka. Jl. Gunung Sari Indah Blok B No 7, Karang Pilang, Surabaya.",1411000,1,,,,
